case,control,scope,native_ns,control_ns,native_over_control,separated,first_edge,second_edge,edges_agree,native_samples,control_samples
dimension_008/inline/255/1,materialized,count,56.774957638566526,58.387362223857636,0.9723843564107394,win,0.9709371790979866,0.97358144013835,True,"[56.67734644861475, 56.69633122840597, 56.67022074698362, 56.87105039239504, 56.87516936568097, 56.853584048727086]","[58.373855352072056, 58.34444873533027, 58.37860619664519, 58.41427131592959, 58.41597107758833, 58.39611825107009]"
dimension_008/split/255/1,specialized,count,57.01115617543313,57.69829828732783,0.9880907733452926,win,0.9877157701606144,0.9889947719314711,True,"[56.93934182809363, 57.01727545170499, 56.99987648758278, 57.103354395223015, 57.00503689916127, 57.05294458591891]","[57.6657634980632, 57.70878445963652, 57.80437285657755, 57.726022142323714, 57.64311092045658, 57.687812115019135]"
dimension_008/split/255/1,materialized,count,57.01115617543313,58.86752366488372,0.9684653375260293,win,0.9682433791096855,0.9697075669435054,True,"[56.93934182809363, 57.01727545170499, 56.99987648758278, 57.103354395223015, 57.00503689916127, 57.05294458591891]","[58.86567861795138, 58.869368711816065, 58.94400012351864, 58.80264610607809, 58.83520612894504, 58.942615394091234]"
dimension_033/refill/g0,specialized,refill,2.0594403422356455,2.120163432389745,0.9713592408837768,win,0.9719134745975059,0.9712132328999185,True,"[2.061717601362891, 2.060829076503536, 2.060175776831977, 2.0584431872718776, 2.0572247172251474, 2.058704907639314]","[2.1203832752262004, 2.121689576772323, 2.1199435895532894, 2.120403868424995, 2.1178649649179704, 2.1194554579179585]"
dimension_033/refill/g0,materialized,refill,2.0594403422356455,4.560897226044059,0.45154280839209404,win,0.4516563323189564,0.45151508050449696,True,"[2.061717601362891, 2.060829076503536, 2.060175776831977, 2.0584431872718776, 2.0572247172251474, 2.058704907639314]","[4.557680631649697, 4.562825602206311, 4.588841229376392, 4.563959686805333, 4.558968849881806, 4.552931316009537]"
dimension_033/refill/g128,specialized,refill,2.0593939914734483,2.120713740541338,0.9710853247679543,win,0.9714656829436557,0.9702893349278827,True,"[2.0620631009389783, 2.0593187381306937, 2.060227171790754, 2.057679407523314, 2.057365437981263, 2.059469244816203]","[2.117456194264832, 2.121466998093202, 2.1207410698729188, 2.1184189389771393, 2.1210703698409357, 2.1206864112097574]"
dimension_033/refill/g128,materialized,refill,2.0593939914734483,4.543933446110705,0.45321834395179095,win,0.4533966854090629,0.4528460226871651,True,"[2.0620631009389783, 2.0593187381306937, 2.060227171790754, 2.057679407523314, 2.057365437981263, 2.059469244816203]","[4.544955719219227, 4.54398375217935, 4.54269486052329, 4.543468404260543, 4.543883140042061, 4.54603112262197]"
dimension_033/refill/g240,specialized,refill,2.060110556075317,2.1241390350863947,0.9698567382108895,win,0.9703983539689546,0.969193116556992,True,"[2.0604010352611444, 2.0600460686901267, 2.0656890126154823, 2.059559851296206, 2.0591384177468273, 2.060175043460507]","[2.1215442530813027, 2.125990509415286, 2.1232528134802067, 2.1192563128525665, 2.1250252566925827, 2.1250948269399808]"
dimension_033/refill/g240,materialized,refill,2.060110556075317,4.544875420713564,0.45328207384656344,win,0.45364360433906015,0.45281490091504845,True,"[2.0604010352611444, 2.0600460686901267, 2.0656890126154823, 2.059559851296206, 2.0591384177468273, 2.060175043460507]","[4.5429774021964295, 4.540650069735944, 4.541893714699368, 4.546773439230698, 4.560324501259569, 4.548348226028444]"
dimension_033/inline/0/256,specialized,count,7211.168393342469,7209.764011548038,1.0001947888713392,overlap,1.0010678724530242,0.9990708851716364,False,"[7227.173063858884, 7217.327445651695, 7220.432404891896, 7205.009341033244, 7202.711447013252, 7201.520889949688]","[7218.851222825579, 7212.730129075958, 7209.75458559768, 7209.773437498397, 7209.409816577584, 7207.139096468056]"
dimension_033/inline/0/256,materialized,count,7211.168393342469,7443.595348011704,0.9687749073125906,win,0.9700614669074352,0.9675968785331052,True,"[7227.173063858884, 7217.327445651695, 7220.432404891896, 7205.009341033244, 7202.711447013252, 7201.520889949688]","[7443.273082385903, 7442.7903053983255, 7444.768110795055, 7443.917613637506, 7442.1990411940615, 7447.404829544958]"
dimension_033/split/0/256,specialized,count,7694.677920389688,7689.476097470517,1.0006764859989463,overlap,1.001989692766918,0.9988812873979867,False,"[7704.7607886912165, 7711.8831845230625, 7698.834449405504, 7690.521391373871, 7682.491443455632, 7683.192522317264]","[7689.461123512267, 7684.74776785742, 7689.491071428768, 7695.099144344213, 7688.427083334709, 7691.797433037737]"
dimension_033/split/0/256,materialized,count,7694.677920389688,7714.167410714856,0.9974735458426663,overlap,0.9992012815004362,0.9954398295480443,True,"[7704.7607886912165, 7711.8831845230625, 7698.834449405504, 7690.521391373871, 7682.491443455632, 7683.192522317264]","[7710.919642858617, 7713.216889880855, 7706.347284226689, 7719.998883926579, 7718.389694940812, 7715.117931548855]"
dimension_033/inline/3/37,specialized,count,1065.0945997360027,1066.1208781452997,0.9990373714366401,overlap,0.9985681244915777,0.9990825276605603,True,"[1064.96892755681, 1065.0754616477025, 1065.8244724026367, 1064.8022777998651, 1065.113737824303, 1065.663935674065]","[1066.6027039366863, 1066.7031503651879, 1065.7821124188802, 1066.0918476057834, 1065.5218902185807, 1066.149908684816]"
dimension_033/inline/3/37,materialized,count,1065.0945997360027,1102.920891883285,0.9657035310277854,win,0.9666443143853185,0.9649994701007379,True,"[1064.96892755681, 1065.0754616477025, 1065.8244724026367, 1064.8022777998651, 1065.113737824303, 1065.663935674065]","[1101.0495490773653, 1101.8276793206771, 1102.5171717700166, 1103.3246119965536, 1104.1559616191792, 1103.7454121224687]"
dimension_033/split/3/37,specialized,count,1141.8400065103651,1141.6020914712776,1.0002084045227886,overlap,1.0003621578954314,0.9999427338320188,False,"[1142.0110405815303, 1142.9173448350118, 1141.6689724392002, 1141.5412055117608, 1142.3254394526653, 1141.1974826382948]","[1141.5976019965617, 1141.3366699218107, 1141.705050998322, 1141.8577745227353, 1141.6065809459938, 1141.5135362413366]"
dimension_033/split/3/37,materialized,count,1141.8400065103651,1146.6293979458096,0.99582306938578,win,0.9977822059819844,0.9946580977251333,True,"[1142.0110405815303, 1142.9173448350118, 1141.6689724392002, 1141.5412055117608, 1142.3254394526653, 1141.1974826382948]","[1145.6567963286557, 1144.5494154283906, 1144.2256883742918, 1147.6719569493896, 1148.281932910739, 1147.6019995629636]"
dimension_033/inline/15/18,specialized,count,517.0107783800472,517.1150452160317,0.999798368202687,overlap,1.000543267545812,0.999126553485917,False,"[517.4550842862394, 517.0972372830707, 516.8236642350489, 516.8807119691326, 516.9243194770238, 518.3582080387183]","[516.816467669045, 516.7750712460678, 517.1472705385497, 517.0828198935137, 517.3762199327936, 517.4284552442081]"
dimension_033/inline/15/18,materialized,count,517.0107783800472,535.9840239481466,0.964601098688839,win,0.9655797393047016,0.9639262351007634,True,"[517.4550842862394, 517.0972372830707, 516.8236642350489, 516.8807119691326, 516.9243194770238, 518.3582080387183]","[535.5303308822781, 535.3112872753144, 535.8397671569935, 536.2695823119572, 536.3252527573349, 536.1282807392996]"
dimension_033/split/15/18,specialized,count,548.8130664499151,547.992490702457,1.0014974215183245,overlap,1.0009194503859158,1.0019504279635438,True,"[548.4279296875486, 548.6925130208468, 548.3458984374226, 549.1099759614522, 548.9336198789834, 549.4533209656822]","[548.0296223958626, 547.9241406249984, 547.4439453125035, 547.9553590090512, 548.406328386463, 548.0410613502245]"
dimension_033/split/15/18,materialized,count,548.8130664499151,553.5254500105318,0.9914866000099417,win,0.9908560235211383,0.9918074356726319,True,"[548.4279296875486, 548.6925130208468, 548.3458984374226, 549.1099759614522, 548.9336198789834, 549.4533209656822]","[553.4890202702076, 553.561879750856, 553.4300306165802, 553.6547111741955, 553.3565472433141, 553.645754419105]"
dimension_033/inline/15/2,specialized,count,66.53367065031169,66.47760815064143,1.0008433290732004,overlap,0.999355345538556,1.0043574112046463,False,"[66.4422274502873, 66.45029835886847, 66.44497006898709, 66.61704294175492, 66.78547554900463, 66.75701028113194]","[66.46679845776298, 66.52640517372775, 66.48783174635412, 66.52266923912168, 66.46738455492876, 66.4652318404978]"
dimension_033/inline/15/2,materialized,count,66.53367065031169,69.18508905986478,0.9616764472578931,win,0.9599829233808195,0.9650595360688664,True,"[66.4422274502873, 66.45029835886847, 66.44497006898709, 66.61704294175492, 66.78547554900463, 66.75701028113194]","[69.21474169038814, 69.1481708280664, 69.22621516803206, 69.13434074620727, 69.1961968407464, 69.17398127898316]"
dimension_033/split/15/2,specialized,count,66.8310055368436,66.97999381629799,0.9977756301402027,overlap,0.9968636841182129,1.000723341600021,False,"[66.83697725885368, 66.75080923128358, 66.76457729191358, 67.03644185127581, 67.03381003726767, 66.82503381483353]","[66.97463089045213, 67.02322553294564, 66.95756355824416, 66.99616387447598, 66.97259250051046, 66.98535674214384]"
dimension_033/split/15/2,materialized,count,66.8310055368436,69.88633098618516,0.9562815016008565,win,0.9553115937930349,0.9592028893782628,True,"[66.83697725885368, 66.75080923128358, 66.76457729191358, 67.03644185127581, 67.03381003726767, 66.82503381483353]","[69.91465526426634, 69.88774942720721, 69.84828564576492, 69.77717109805378, 69.88491254516312, 69.99365006108519]"
dimension_033/inline/127/2,specialized,count,66.58742543294662,66.60516473702047,0.999733664736903,overlap,1.000946659732667,0.998681787008082,False,"[66.57974230788527, 66.59548611111177, 66.6017446649496, 66.59510855800795, 66.575982658567, 66.48625133004263]","[66.53250247010975, 66.45057572456291, 66.54787729276401, 66.66385982467929, 66.73549446443874, 66.66245218127693]"
dimension_033/inline/127/2,materialized,count,66.58742543294662,69.36296857672004,0.9599852313024423,win,0.9604850327376226,0.9589357484230588,True,"[66.57974230788527, 66.59548611111177, 66.6017446649496, 66.59510855800795, 66.575982658567, 66.48625133004263]","[69.3462688292825, 69.3352669133198, 69.15250891914582, 69.43855301786492, 69.37966832415758, 69.42694833105264]"
dimension_033/split/127/2,specialized,count,66.77743995160444,66.99099596590104,0.9968121683934166,win,0.9970528056222415,0.9967179677979704,True,"[66.77431139210888, 66.78761874745105, 66.7927108801907, 66.78056851109999, 66.77140097599425, 66.75481807899389]","[66.98503667092153, 66.97819674745266, 66.99319834183548, 67.0197965681251, 66.99126847638857, 66.9907234554135]"
dimension_033/split/127/2,materialized,count,66.77743995160444,69.77976629835084,0.9569742562061668,win,0.9580719938128187,0.9556316299291232,True,"[66.77431139210888, 66.78761874745105, 66.7927108801907, 66.78056851109999, 66.77140097599425, 66.75481807899389]","[69.68585028916227, 69.71043844174777, 69.71610714664206, 69.87148487429882, 69.91890411962699, 69.84342545005961]"
dimension_033/inline/255/1,specialized,count,56.73321741779617,56.70064142956372,1.0005745259208914,overlap,0.9987801642123341,1.0027272750047271,False,"[56.67242648645201, 56.6887000560934, 56.65849774551034, 56.77773477949894, 56.84515231272031, 56.81188783655458]","[56.700505118535645, 56.74164197198036, 56.76800242456548, 56.6338828718873, 56.657367614027216, 56.70077774059179]"
dimension_033/inline/255/1,materialized,count,56.73321741779617,58.07470091789858,0.9769007247751668,win,0.9766081422709423,0.9775645179808821,True,"[56.67242648645201, 56.6887000560934, 56.65849774551034, 56.77773477949894, 56.84515231272031, 56.81188783655458]","[58.04918889332233, 58.02985254113238, 58.029161414099455, 58.11574253318555, 58.162465431420294, 58.100212942474826]"
dimension_033/split/255/1,specialized,count,56.72262926381619,57.45233406579166,0.9872989528825783,win,0.9869552894165784,0.987883574913118,True,"[56.71500566709491, 56.68391623488608, 56.730252860537476, 56.75544897496311, 56.70376159412756, 56.74408509232809]","[57.53750739871938, 57.464614937745566, 57.407192651700434, 57.53633863817242, 57.413389385273256, 57.44005319383775]"
dimension_033/split/255/1,materialized,count,56.72262926381619,58.74063500976295,0.9656454897770281,win,0.9658586654682929,0.9651880161855426,True,"[56.71500566709491, 56.68391623488608, 56.730252860537476, 56.75544897496311, 56.70376159412756, 56.74408509232809]","[58.732579103320376, 58.719777224959564, 58.68304729427448, 58.74869091620552, 58.790706205183454, 58.81795334901178]"
uscensus2000/refill/g0,specialized,refill,2.059186741371574,2.1240359182192736,0.9694688887831674,win,0.9616172380154814,0.9723317651939273,True,"[2.0593445272753046, 2.059028955467843, 2.0578547496229613, 2.0586219678130218, 2.0654960534384883, 2.060154775200764]","[2.1289977743693846, 2.1432317048080187, 2.141214689242805, 2.1187776116620802, 2.1171644483376793, 2.1190740620691626]"
uscensus2000/refill/g0,materialized,refill,2.059186741371574,4.848086398679024,0.4247421708352079,win,0.42502612186478167,0.42456516217976564,True,"[2.0593445272753046, 2.059028955467843, 2.0578547496229613, 2.0586219678130218, 2.0654960534384883, 2.060154775200764]","[4.844476255798003, 4.845479098048734, 4.843532492504628, 4.855598596043369, 4.852387710342732, 4.850693699309316]"
uscensus2000/refill/g128,specialized,refill,2.059453391621312,2.1249579047020664,0.9691737361310512,win,0.9673693458469332,0.9716084291534445,True,"[2.057986925311611, 2.0598580661972146, 2.05896936133711, 2.0600839105841833, 2.059048717045409, 2.0611927486315227]","[2.1284211352949987, 2.1263504174772545, 2.1289105565013995, 2.1201391782296386, 2.120282048581155, 2.1235653919268778]"
uscensus2000/refill/g128,materialized,refill,2.059453391621312,4.548655085986677,0.45276094860786376,win,0.45323992488250825,0.4525802044256135,True,"[2.057986925311611, 2.0598580661972146, 2.05896936133711, 2.0600839105841833, 2.059048717045409, 2.0611927486315227]","[4.535668787880121, 4.542780210438983, 4.546344408158684, 4.550965763814669, 4.551864819626199, 4.553006736987348]"
uscensus2000/refill/g240,specialized,refill,2.297550076341836,2.5857203032737788,0.88855321027294,win,0.8935806255755432,0.883480413953902,True,"[2.3009357576219704, 2.2930561968323047, 2.298571413892667, 2.2938204360911154, 2.2983993835740906, 2.2967007691095813]","[2.5696998448632704, 2.572315634542981, 2.5736210212591892, 2.5996057556397827, 2.6003345156166167, 2.597819585288368]"
uscensus2000/refill/g240,materialized,refill,2.297550076341836,5.0779330480000215,0.4524577332201617,win,0.4800411816959188,0.42840537761723313,True,"[2.3009357576219704, 2.2930561968323047, 2.298571413892667, 2.2938204360911154, 2.2983993835740906, 2.2967007691095813]","[4.788279634201661, 4.795349435791501, 4.786424993262921, 5.360516660208542, 5.361045610313538, 5.363308660044468]"
uscensus2000/inline/0/256,specialized,count,7196.187245245651,7203.105553669981,0.9990395381030054,overlap,0.9995804459856438,0.998498938784293,True,"[7192.201936140582, 7198.029211955849, 7201.882642663222, 7190.191066575519, 7194.345278535453, 7200.595278531258]","[7209.863281249796, 7201.050441576194, 7199.073709239199, 7205.1606657637685, 7199.527004072028, 7206.780740485486]"
uscensus2000/inline/0/256,materialized,count,7196.187245245651,7438.131125711063,0.9674724905522175,win,0.9678911151394802,0.9669534158734119,True,"[7192.201936140582, 7198.029211955849, 7201.882642663222, 7190.191066575519, 7194.345278535453, 7200.595278531258]","[7432.681995736798, 7436.8171164775695, 7439.445134944555, 7435.28497869224, 7440.219105112812, 7446.201171876473]"
uscensus2000/split/0/256,specialized,count,7691.836588541974,7693.888299853403,0.9997333323241167,overlap,1.0020955831526068,0.9996919641890747,False,"[7691.027529761685, 7713.815848213522, 7738.135044642655, 7692.204985119768, 7691.468191964181, 7687.154761906601]","[7691.2488839288235, 7697.684709821541, 7699.011160714449, 7693.93843006291, 7693.8381696438955, 7692.6662946447395]"
uscensus2000/split/0/256,materialized,count,7691.836588541974,7716.836588542033,0.9967603305171476,overlap,1.0006826542408402,0.9957440946005313,False,"[7691.027529761685, 7713.815848213522, 7738.135044642655, 7692.204985119768, 7691.468191964181, 7687.154761906601]","[7708.553571427244, 7704.870535714856, 7713.188802084218, 7728.466145831427, 7724.342261903962, 7720.484374999847]"
uscensus2000/inline/3/37,specialized,count,1065.2749467327187,1065.8378018465614,0.9994719129750629,overlap,0.9991378907756123,0.9999947377357565,True,"[1068.01123366001, 1065.3508986928032, 1064.8438776552666, 1065.2626318988619, 1065.2872615665756, 1065.1284496750882]","[1066.2701400162002, 1066.3769531250632, 1065.929002638024, 1064.6452668429595, 1065.2682376218183, 1065.746601055099]"
uscensus2000/inline/3/37,materialized,count,1065.2749467327187,1101.0344746224446,0.9675218817267387,win,0.9677423695768216,0.9673592514342187,True,"[1068.01123366001, 1065.3508986928032, 1064.8438776552666, 1065.2626318988619, 1065.2872615665756, 1065.1284496750882]","[1100.8621015102028, 1099.979157927675, 1101.233090394484, 1100.8414167367712, 1101.3054477770604, 1101.2068477346863]"
uscensus2000/split/3/37,specialized,count,1141.9746771919931,1143.2028537327856,0.9989256705082723,overlap,0.997282726319412,0.9995448853553482,True,"[1141.8572048611334, 1141.61282009543, 1142.3308648003363, 1142.1526421437961, 1141.625569661686, 1142.0921495228529]","[1142.474093967, 1146.2232801648993, 1144.968397352364, 1141.3567437063627, 1143.7935384114244, 1142.6121690541468]"
uscensus2000/split/3/37,materialized,count,1141.9746771919931,1146.5460964815984,0.9960128778915792,win,0.9948233563184452,0.9964442686523676,True,"[1141.8572048611334, 1141.61282009543, 1142.3308648003363, 1142.1526421437961, 1141.625569661686, 1142.0921495228529]","[1148.4723284527288, 1147.7989510487753, 1145.6169416523753, 1146.1676136363005, 1146.924579326896, 1145.789007867187]"
uscensus2000/inline/15/18,specialized,count,516.7584840792617,516.9378388701825,0.9996530437947573,overlap,0.9994804714481741,0.9997544328226547,True,"[517.944030954181, 516.6936736001612, 516.8232945583621, 517.0355012814637, 516.6766684739721, 516.6698787460615]","[517.889454357259, 517.0919385843757, 516.7889146293411, 516.8035784699789, 517.0720992703863, 516.6117162855844]"
uscensus2000/inline/15/18,materialized,count,516.7584840792617,535.6773960886055,0.9646822655809534,win,0.9656028711674125,0.963873965554011,True,"[517.944030954181, 516.6936736001612, 516.8232945583621, 517.0355012814637, 516.6766684739721, 516.6698787460615]","[535.2338005514871, 535.4462060865502, 535.0858481413597, 535.9085860906607, 536.0908649919654, 536.0417304942966]"
uscensus2000/split/15/18,specialized,count,548.0666544732559,547.9601862981214,1.0001942991074841,overlap,0.9999096568401453,0.9994327253441068,True,"[548.1609793060387, 548.6085780727109, 547.972329640473, 547.6258463540015, 548.256054687668, 547.5169791668843]","[548.4810697115391, 547.7672188544901, 548.2105063754502, 547.7286919939049, 547.9836956523766, 547.9366769438661]"
uscensus2000/split/15/18,materialized,count,548.0666544732559,553.3913112331188,0.9903781345102834,win,0.9911074578737687,0.9893554351999713,True,"[548.1609793060387, 548.6085780727109, 547.972329640473, 547.6258463540015, 548.256054687668, 547.5169791668843]","[552.9416305953287, 553.0792599240582, 553.4561734586005, 553.326449007637, 553.8507442991282, 553.5178024703669]"
uscensus2000/inline/15/2,specialized,count,66.48418435817291,66.51078714956347,0.9996000229055967,overlap,0.9992615719218936,1.0017246138346727,False,"[66.46546786293891, 66.4695087565949, 66.49502610503461, 66.47334261131121, 66.61763822118488, 66.62930952680725]","[66.51862797921187, 66.48583924949652, 66.57684932809428, 66.52379390967752, 66.50294631991505, 66.46436061688547]"
uscensus2000/inline/15/2,materialized,count,66.48418435817291,69.13646124027159,0.9616370749309665,win,0.9607734311583346,0.9636578606131319,True,"[66.46546786293891, 66.4695087565949, 66.49502610503461, 66.47334261131121, 66.61763822118488, 66.62930952680725]","[69.11472880218233, 69.18333355290379, 69.23708730765357, 69.1429532829702, 69.12996919757298, 69.11384563236885]"
uscensus2000/split/15/2,specialized,count,66.9244840952775,66.975543651707,0.9992376387910337,overlap,1.0000438882351086,0.9962330301862027,False,"[66.95969221362168, 67.08396765440011, 66.95555346768967, 66.89341472286536, 66.7462229481038, 66.7721598739562]","[66.95675359987759, 66.9943337035364, 66.92230264501184, 67.04737723212685, 66.94420440048822, 67.02463966836758]"
uscensus2000/split/15/2,materialized,count,66.9244840952775,69.75488552729001,0.9594236101082099,win,0.9610789956571726,0.9565852743844957,True,"[66.95969221362168, 67.08396765440011, 66.95555346768967, 66.89341472286536, 66.7462229481038, 66.7721598739562]","[69.71981247345119, 69.67137198522954, 69.63280585956232, 69.78995858112883, 69.8206095343006, 69.80262153514752]"
uscensus2000/inline/127/2,specialized,count,66.62750821533534,66.54329367620142,1.0012655601260694,overlap,1.001843237427664,1.0011238883171847,True,"[66.5597324781711, 66.64078994113008, 66.6142264895406, 66.6498549243285, 66.73451785348577, 66.59142783674397]","[66.46139035265406, 66.49166656110741, 66.56000456019619, 66.52658279220665, 66.57503202362095, 66.6348607446928]"
uscensus2000/inline/127/2,materialized,count,66.62750821533534,69.17810336995566,0.9631300219235548,win,0.9633800316376765,0.9629138330063869,True,"[66.5597324781711, 66.64078994113008, 66.6142264895406, 66.6498549243285, 66.73451785348577, 66.59142783674397]","[69.1557987721433, 69.14636415735255, 69.12363808232564, 69.20040796776803, 69.22580932874506, 69.21684229650735]"
uscensus2000/split/127/2,specialized,count,66.84973550131397,67.04200056145322,0.9971321700049358,win,0.9954653778108512,0.9974234232638223,True,"[66.81952997759618, 66.81453742111259, 66.8512284965416, 66.86691508207856, 66.84824250608635, 66.89621195704625]","[67.12391155636212, 67.17494373976822, 67.01684130779333, 67.03964787920567, 67.02809820337627, 67.04435324370078]"
uscensus2000/split/127/2,materialized,count,66.84973550131397,69.78455246181116,0.9579446044007629,win,0.9590480377326297,0.9568447765634726,True,"[66.81952997759618, 66.81453742111259, 66.8512284965416, 66.86691508207856, 66.84824250608635, 66.89621195704625]","[69.70075601625507, 69.67276648161456, 69.66290373990562, 69.8827194544892, 69.86834890736726, 69.89179305349072]"
uscensus2000/inline/255/1,specialized,count,56.688066717721156,56.816660626865016,0.9977366866034528,win,0.9987585384470219,0.9955631671684811,True,"[56.699860780707496, 56.72681255406577, 56.69558823528931, 56.68054520015301, 56.623679006748326, 56.626638409833596]","[56.77033897389312, 56.76312753933542, 56.78808863892233, 56.84523261480769, 56.88746208837486, 56.87900102902316]"
uscensus2000/inline/255/1,materialized,count,56.688066717721156,58.05843923482912,0.9763966697147125,win,0.9766298569941221,0.9753086216156711,True,"[56.699860780707496, 56.72681255406577, 56.69558823528931, 56.68054520015301, 56.623679006748326, 56.626638409833596]","[58.056653065285865, 58.06758807724446, 58.05621212622581, 58.119743989972974, 58.06022540437238, 58.04536693478081]"
uscensus2000/split/255/1,specialized,count,56.674775975005254,57.442479613611894,0.9866352628965425,win,0.9878774194226962,0.9858099533303234,True,"[56.68496384252323, 56.685840755789094, 56.664588107487276, 56.65731754659314, 56.62930927578891, 56.690423621870224]","[57.350449355335485, 57.38056435751841, 57.47897317525841, 57.412099113375334, 57.47286011384845, 57.51980489271634]"
uscensus2000/split/255/1,materialized,count,56.674775975005254,58.796122504502904,0.9639202988371353,win,0.9644083197683244,0.963363856883269,True,"[56.68496384252323, 56.685840755789094, 56.664588107487276, 56.65731754659314, 56.62930927578891, 56.690423621870224]","[58.80829983651583, 58.77121075555535, 58.776933670730266, 58.783945172489986, 58.81196096550083, 58.835761088723125]"
weather_sept_85/refill/g0,specialized,refill,2.059882073419982,2.1217505122607934,0.9708408512295404,win,0.9716152011826763,0.9700385300819024,True,"[2.061462762410615, 2.060295300144472, 2.059384364801862, 2.0583256864930495, 2.0594688466954927, 2.0607788248029912]","[2.12131672918372, 2.12048483559811, 2.1198108498429424, 2.123341764525363, 2.1221842953378665, 2.1230794270837956]"
weather_sept_85/refill/g0,materialized,refill,2.059882073419982,4.655655556969355,0.44244726617208824,win,0.44940994431341735,0.4358828501125481,True,"[2.061462762410615, 2.060295300144472, 2.059384364801862, 2.0583256864930495, 2.0594688466954927, 2.0607788248029912]","[4.586611980839011, 4.584445284787973, 4.581742669958248, 4.726255803044248, 4.724699133099699, 4.724821924431582]"
weather_sept_85/refill/g128,specialized,refill,2.058900286156765,2.1171212478177406,0.9724999398494593,win,0.9734687305445654,0.9720525788962046,True,"[2.05968235854433, 2.06102313203588, 2.060926496617319, 2.057770666929038, 2.057977969550492, 2.0581182137692]","[2.1170957339989975, 2.1173113488452526, 2.114624347665582, 2.1171467616364836, 2.1190194673989255, 2.1161804214949727]"
weather_sept_85/refill/g128,materialized,refill,2.058900286156765,4.578725394872669,0.4496666885641045,win,0.44977880934031905,0.45002090392891664,True,"[2.05968235854433, 2.06102313203588, 2.060926496617319, 2.057770666929038, 2.057977969550492, 2.0581182137692]","[4.582652437743274, 4.581840637167712, 4.582088915304916, 4.571357274367245, 4.575610152577626, 4.573071943065919]"
weather_sept_85/refill/g240,specialized,refill,2.0575860200596843,2.1319972404486114,0.9650978814713336,win,0.9667123008158974,0.9635116594049724,True,"[2.0581957504611896, 2.0587576177417857, 2.0593514544316776, 2.0569762896581794, 2.0551613737533354, 2.0560568550542784]","[2.129648723828393, 2.129189227717443, 2.1391214206924474, 2.1374129530137753, 2.1300744240044813, 2.1339200568927414]"
weather_sept_85/refill/g240,materialized,refill,2.0575860200596843,4.657784152483895,0.44175211918362906,win,0.4343743210148001,0.4490322875704614,True,"[2.0581957504611896, 2.0587576177417857, 2.0593514544316776, 2.0569762896581794, 2.0551613737533354, 2.0560568550542784]","[4.762203681879269, 4.7395932911780925, 4.7346481946357155, 4.5749414318416886, 4.578861948165911, 4.580920110332075]"
weather_sept_85/inline/0/256,specialized,count,7220.2140794828165,7231.285835599508,0.9984689090753148,overlap,0.9975447904175724,0.9995639287578161,True,"[7215.113111413985, 7215.846637227746, 7220.724354619575, 7219.703804346058, 7225.812669836815, 7227.652173912447]","[7238.052819293616, 7233.60665760902, 7211.9998301628275, 7228.096976903988, 7228.965013589996, 7252.405910325745]"
weather_sept_85/inline/0/256,materialized,count,7220.2140794828165,7469.944868607445,0.9665685900609353,win,0.9664122066922051,0.9669196470904398,True,"[7215.113111413985, 7215.846637227746, 7220.724354619575, 7219.703804346058, 7225.812669836815, 7227.652173912447]","[7465.37890624924, 7467.4955610779225, 7466.634410512924, 7477.699751419108, 7473.022904829812, 7472.394176136967]"
weather_sept_85/split/0/256,specialized,count,7685.591331845262,7698.5656622043425,0.9983147080990973,overlap,0.9995075693524911,0.9957590038193034,True,"[7683.68359375078, 7686.669270833332, 7696.736235119323, 7687.556547622411, 7681.006882441829, 7684.513392857193]","[7685.852492559349, 7691.120535714492, 7690.456287202478, 7719.868675595689, 7717.242187499891, 7706.010788694193]"
weather_sept_85/split/0/256,materialized,count,7685.591331845262,7713.123883927388,0.996430427866004,win,0.9964413784498403,0.9964901366109974,True,"[7683.68359375078, 7686.669270833332, 7696.736235119323, 7687.556547622411, 7681.006882441829, 7684.513392857193]","[7712.1268601186375, 7716.762276785548, 7714.12090773614, 7711.579985118326, 7715.765066962895, 7706.490699405893]"
weather_sept_85/inline/3/37,specialized,count,1071.3669194240392,1070.7380897671208,1.00058728615609,overlap,1.0006214263099742,0.9997840577940882,False,"[1071.9514399510633, 1071.3708895016648, 1071.3629493464139, 1070.013063108877, 1070.775796469475, 1072.4356990665217]","[1070.7706546159957, 1070.7055249182458, 1070.607511233659, 1071.887101716251, 1071.0070720991712, 1070.5607638887388]"
weather_sept_85/inline/3/37,materialized,count,1071.3669194240392,1104.638407939208,0.9698801994607091,win,0.9698503084338598,0.9693785401943967,True,"[1071.9514399510633, 1071.3708895016648, 1071.3629493464139, 1070.013063108877, 1070.775796469475, 1072.4356990665217]","[1104.6765466639313, 1104.6915646117777, 1104.3566300677144, 1106.2432432430826, 1104.6002692144848, 1104.452702702922]"
weather_sept_85/split/3/37,specialized,count,1145.2679605551502,1142.181925455779,1.0027018770220337,overlap,1.004879543662888,0.9977063780815476,False,"[1148.2720989948118, 1146.9092821241916, 1147.6353256117604, 1143.6266389861087, 1141.1845771419898, 1141.8196569054378]","[1142.0625813801655, 1142.2169325086875, 1141.9171549479843, 1142.1469184028706, 1144.4445800787605, 1144.698486328181]"
