case,median_cpu_ns,min_cpu_ns,max_cpu_ns,control,ratio
sum/local/k12/all/ikea2-native,497.1802781887392,496.83035217519154,497.8092216631972,sum/local/k12/all/ikea2-materialized,1.0204757924915109
sum/local/k12/prefilter75/ikea2-native,438.8518456691277,438.78381987768563,438.89973499154166,sum/local/k12/prefilter75/ikea-grouped-deferred,0.8753264592336631
sum/local/k31/all/ikea2-native,651.8347226526203,651.4597768825233,653.2242640222921,sum/local/k31/all/ikea-grouped-deferred,0.8755897922213709
sum/local/k31/prefilter75/ikea2-native,653.0440934620511,651.9104167313732,653.2824029540769,sum/local/k31/prefilter75/ikea-grouped-deferred,0.8777811511770875
sum/local/k56/all/ikea2-native,579.4024666776821,579.177645041677,580.9058403849009,sum/local/k56/all/ikea-materialized,0.619310897450147
sum/local/k56/prefilter75/ikea2-native,579.9184603277273,579.1373030885359,580.2702434040056,sum/local/k56/prefilter75/ikea-materialized,0.5846379061969101
sum/local/k64/all/ikea2-native,456.46424874985854,456.45509712709656,456.9066861320501,sum/local/k64/all/ikea-materialized,0.4716117908745995
sum/local/k64/prefilter75/ikea2-native,456.33983891625974,456.32593404688674,457.01293880120653,sum/local/k64/prefilter75/ikea-materialized,0.4466223358179112
sum/striped/k12/all/ikea2-native,465.2106019408893,464.7694807348175,465.4051219134338,sum/striped/k12/all/ikea-materialized,1.3113678680455467
sum/striped/k12/prefilter75/ikea2-native,410.71848064564597,410.31355782791263,410.78988403068763,sum/striped/k12/prefilter75/ikea-materialized,0.7306442477664558
