scope,corpus,name,partition,weighting,corpus_windows,occurrence_weight_within_corpus,model,scan,byte_scope,metadata_bytes,suffix_bytes,plain_bytes,minimum_saving_bytes,windows,actual_body_bytes_sum,predicted_body_bytes_sum,actual_total_bytes_sum,predicted_total_bytes_sum,predicted_conversions,actual_beneficial_windows,false_conversions,missed_savings_windows,false_conversion_excess_bytes,missed_savings_bytes,excess_actual_bytes_over_best,chosen_actual_bytes,best_actual_bytes,near_crossover_windows,near_false_conversions,near_missed_savings_windows,near_excess_actual_bytes_over_best,signed_error_mean_bytes,mae_bytes,p95_absolute_error_bytes,max_absolute_error_bytes,min_signed_error_bytes,max_signed_error_bytes,near_signed_error_mean_bytes,near_mae_bytes,near_p95_absolute_error_bytes,near_max_absolute_error_bytes,near_min_signed_error_bytes,near_max_signed_error_bytes,actual_total_bytes_mean,predicted_total_bytes_mean,false_conversion_fraction,missed_savings_fraction,mean_excess_actual_bytes_over_best
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,512,64,8192,0,135,1218300,1216992,1300544,1298944,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-9.688888888888888,17.585185185185185,43,71,-71,48,,,,,,,9633.659259259259,9621.807407407407,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,512,64,8192,0,135,1218300,1216992,1296060,1294752,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-9.688888888888888,17.585185185185185,43,71,-71,48,,,,,,,9600.444444444445,9590.755555555555,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,1024,64,8192,0,135,1218300,1216992,1369664,1368064,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-9.688888888888888,17.585185185185185,43,71,-71,48,,,,,,,10145.659259259259,10133.807407407407,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,1024,64,8192,0,135,1218300,1216992,1365180,1363872,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-9.688888888888888,17.585185185185185,43,71,-71,48,,,,,,,10112.444444444445,10102.755555555555,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,512,64,8192,0,135,1218300,1216096,1300544,1297728,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-16.325925925925926,69.61481481481482,190,266,-266,256,,,,,,,9633.659259259259,9612.8,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,512,64,8192,0,135,1218300,1216096,1296060,1293856,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-16.325925925925926,69.61481481481482,190,266,-266,256,,,,,,,9600.444444444445,9584.118518518519,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,1024,64,8192,0,135,1218300,1216096,1369664,1366848,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-16.325925925925926,69.61481481481482,190,266,-266,256,,,,,,,10145.659259259259,10124.8,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,1024,64,8192,0,135,1218300,1216096,1365180,1362976,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-16.325925925925926,69.61481481481482,190,266,-266,256,,,,,,,10112.444444444445,10096.118518518519,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,512,64,8192,0,135,1218300,1220361,1300544,1302400,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,15.266666666666667,16.79259259259259,39,47,-15,47,,,,,,,9633.659259259259,9647.407407407407,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,512,64,8192,0,135,1218300,1220361,1296060,1298121,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,15.266666666666667,16.79259259259259,39,47,-15,47,,,,,,,9600.444444444445,9615.711111111112,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,1024,64,8192,0,135,1218300,1220361,1369664,1371520,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,15.266666666666667,16.79259259259259,39,47,-15,47,,,,,,,10145.659259259259,10159.407407407407,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,1024,64,8192,0,135,1218300,1220361,1365180,1367241,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,15.266666666666667,16.79259259259259,39,47,-15,47,,,,,,,10112.444444444445,10127.711111111112,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,512,64,8192,0,135,1218300,1219720,1300544,1301248,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,10.518518518518519,64.85925925925926,163,264,-214,264,,,,,,,9633.659259259259,9638.874074074074,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,512,64,8192,0,135,1218300,1219720,1296060,1297480,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,10.518518518518519,64.85925925925926,163,264,-214,264,,,,,,,9600.444444444445,9610.962962962964,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,1024,64,8192,0,135,1218300,1219720,1369664,1370368,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,10.518518518518519,64.85925925925926,163,264,-214,264,,,,,,,10145.659259259259,10150.874074074074,0.0,0.0,0.0
archive,msmarco-keyset,for,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,1024,64,8192,0,135,1218300,1219720,1365180,1366600,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,10.518518518518519,64.85925925925926,163,264,-214,264,,,,,,,10112.444444444445,10122.962962962964,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,512,64,8192,0,135,2328,2337,86400,86400,135,135,0,0,0,0,0,86400,86400,0,0,0,0,0.06666666666666667,0.0962962962962963,1,2,-1,2,,,,,,,640.0,640.0,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,512,64,8192,0,135,2328,2337,80088,80097,135,135,0,0,0,0,0,80088,80088,0,0,0,0,0.06666666666666667,0.0962962962962963,1,2,-1,2,,,,,,,593.2444444444444,593.3111111111111,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,1024,64,8192,0,135,2328,2337,155520,155520,135,135,0,0,0,0,0,155520,155520,0,0,0,0,0.06666666666666667,0.0962962962962963,1,2,-1,2,,,,,,,1152.0,1152.0,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,1024,64,8192,0,135,2328,2337,149208,149217,135,135,0,0,0,0,0,149208,149208,0,0,0,0,0.06666666666666667,0.0962962962962963,1,2,-1,2,,,,,,,1105.2444444444445,1105.3111111111111,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,512,64,8192,0,135,2328,2072,86400,84480,135,135,0,0,0,0,0,86400,86400,0,0,0,0,-1.8962962962962964,10.637037037037038,26,60,-26,60,,,,,,,640.0,625.7777777777778,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,512,64,8192,0,135,2328,2072,80088,79832,135,135,0,0,0,0,0,80088,80088,0,0,0,0,-1.8962962962962964,10.637037037037038,26,60,-26,60,,,,,,,593.2444444444444,591.3481481481482,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,1024,64,8192,0,135,2328,2072,155520,153600,135,135,0,0,0,0,0,155520,155520,0,0,0,0,-1.8962962962962964,10.637037037037038,26,60,-26,60,,,,,,,1152.0,1137.7777777777778,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,1024,64,8192,0,135,2328,2072,149208,148952,135,135,0,0,0,0,0,149208,149208,0,0,0,0,-1.8962962962962964,10.637037037037038,26,60,-26,60,,,,,,,1105.2444444444445,1103.348148148148,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,512,64,8192,0,135,2328,2335,86400,86400,135,135,0,0,0,0,0,86400,86400,0,0,0,0,0.05185185185185185,0.08148148148148149,1,2,-1,2,,,,,,,640.0,640.0,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,512,64,8192,0,135,2328,2335,80088,80095,135,135,0,0,0,0,0,80088,80088,0,0,0,0,0.05185185185185185,0.08148148148148149,1,2,-1,2,,,,,,,593.2444444444444,593.2962962962963,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,1024,64,8192,0,135,2328,2335,155520,155520,135,135,0,0,0,0,0,155520,155520,0,0,0,0,0.05185185185185185,0.08148148148148149,1,2,-1,2,,,,,,,1152.0,1152.0,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,1024,64,8192,0,135,2328,2335,149208,149215,135,135,0,0,0,0,0,149208,149208,0,0,0,0,0.05185185185185185,0.08148148148148149,1,2,-1,2,,,,,,,1105.2444444444445,1105.2962962962963,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,512,64,8192,0,135,2328,2072,86400,84480,135,135,0,0,0,0,0,86400,86400,0,0,0,0,-1.8962962962962964,10.637037037037038,26,60,-26,60,,,,,,,640.0,625.7777777777778,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,512,64,8192,0,135,2328,2072,80088,79832,135,135,0,0,0,0,0,80088,80088,0,0,0,0,-1.8962962962962964,10.637037037037038,26,60,-26,60,,,,,,,593.2444444444444,591.3481481481482,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,1024,64,8192,0,135,2328,2072,155520,153600,135,135,0,0,0,0,0,155520,155520,0,0,0,0,-1.8962962962962964,10.637037037037038,26,60,-26,60,,,,,,,1152.0,1137.7777777777778,0.0,0.0,0.0
archive,msmarco-keyset,humble,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,1024,64,8192,0,135,2328,2072,149208,148952,135,135,0,0,0,0,0,149208,149208,0,0,0,0,-1.8962962962962964,10.637037037037038,26,60,-26,60,,,,,,,1105.2444444444445,1103.348148148148,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,512,64,8192,0,135,1236687,1238880,1318400,1321088,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,16.244444444444444,19.488888888888887,58,84,-58,84,,,,,,,9765.925925925925,9785.837037037038,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,512,64,8192,0,135,1236687,1238880,1314447,1316640,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,16.244444444444444,19.488888888888887,58,84,-58,84,,,,,,,9736.644444444444,9752.888888888889,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,1024,64,8192,0,135,1236687,1238880,1387520,1390208,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,16.244444444444444,19.488888888888887,58,84,-58,84,,,,,,,10277.925925925925,10297.837037037038,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,1024,64,8192,0,135,1236687,1238880,1383567,1385760,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,16.244444444444444,19.488888888888887,58,84,-58,84,,,,,,,10248.644444444444,10264.888888888889,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,512,64,8192,0,135,1236687,1238352,1318400,1320000,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,12.333333333333334,64.00740740740741,138,199,-146,199,,,,,,,9765.925925925925,9777.777777777777,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,512,64,8192,0,135,1236687,1238352,1314447,1316112,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,12.333333333333334,64.00740740740741,138,199,-146,199,,,,,,,9736.644444444444,9748.977777777778,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,1024,64,8192,0,135,1236687,1238352,1387520,1389120,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,12.333333333333334,64.00740740740741,138,199,-146,199,,,,,,,10277.925925925925,10289.777777777777,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,1024,64,8192,0,135,1236687,1238352,1383567,1385232,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,12.333333333333334,64.00740740740741,138,199,-146,199,,,,,,,10248.644444444444,10260.977777777778,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,512,64,8192,0,135,1236687,1240211,1318400,1322304,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,26.103703703703705,26.42962962962963,43,51,-11,51,,,,,,,9765.925925925925,9794.844444444445,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,512,64,8192,0,135,1236687,1240211,1314447,1317971,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,26.103703703703705,26.42962962962963,43,51,-11,51,,,,,,,9736.644444444444,9762.748148148148,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,1024,64,8192,0,135,1236687,1240211,1387520,1391424,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,26.103703703703705,26.42962962962963,43,51,-11,51,,,,,,,10277.925925925925,10306.844444444445,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,1024,64,8192,0,135,1236687,1240211,1383567,1387091,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,26.103703703703705,26.42962962962963,43,51,-11,51,,,,,,,10248.644444444444,10274.748148148148,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,512,64,8192,0,135,1236687,1239984,1318400,1321344,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,24.42222222222222,65.22222222222223,139,176,-130,176,,,,,,,9765.925925925925,9787.733333333334,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,512,64,8192,0,135,1236687,1239984,1314447,1317744,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,24.42222222222222,65.22222222222223,139,176,-130,176,,,,,,,9736.644444444444,9761.066666666668,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,1024,64,8192,0,135,1236687,1239984,1387520,1390464,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,24.42222222222222,65.22222222222223,139,176,-130,176,,,,,,,10277.925925925925,10299.733333333334,0.0,0.0,0.0
archive,msmarco-keyset,in,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,1024,64,8192,0,135,1236687,1239984,1383567,1386864,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,24.42222222222222,65.22222222222223,139,176,-130,176,,,,,,,10248.644444444444,10273.066666666668,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,512,64,8192,0,135,380999,379152,462912,460928,135,135,0,0,0,0,0,462912,462912,0,0,0,0,-13.681481481481482,13.77037037037037,27,34,-34,5,,,,,,,3428.9777777777776,3414.2814814814815,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,512,64,8192,0,135,380999,379152,458759,456912,135,135,0,0,0,0,0,458759,458759,0,0,0,0,-13.681481481481482,13.77037037037037,27,34,-34,5,,,,,,,3398.214814814815,3384.5333333333333,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,1024,64,8192,0,135,380999,379152,532032,530048,135,135,0,0,0,0,0,532032,532032,0,0,0,0,-13.681481481481482,13.77037037037037,27,34,-34,5,,,,,,,3940.9777777777776,3926.2814814814815,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,1024,64,8192,0,135,380999,379152,527879,526032,135,135,0,0,0,0,0,527879,527879,0,0,0,0,-13.681481481481482,13.77037037037037,27,34,-34,5,,,,,,,3910.214814814815,3896.5333333333333,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,512,64,8192,0,135,380999,380800,462912,462592,135,135,0,0,0,0,0,462912,462912,0,0,0,0,-1.474074074074074,86.03703703703704,219,379,-339,379,,,,,,,3428.9777777777776,3426.607407407407,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,512,64,8192,0,135,380999,380800,458759,458560,135,135,0,0,0,0,0,458759,458759,0,0,0,0,-1.474074074074074,86.03703703703704,219,379,-339,379,,,,,,,3398.214814814815,3396.740740740741,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,1024,64,8192,0,135,380999,380800,532032,531712,135,135,0,0,0,0,0,532032,532032,0,0,0,0,-1.474074074074074,86.03703703703704,219,379,-339,379,,,,,,,3940.9777777777776,3938.607407407407,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,1024,64,8192,0,135,380999,380800,527879,527680,135,135,0,0,0,0,0,527879,527879,0,0,0,0,-1.474074074074074,86.03703703703704,219,379,-339,379,,,,,,,3910.214814814815,3908.740740740741,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,512,64,8192,0,135,380999,379040,462912,461120,135,135,0,0,0,0,0,462912,462912,0,0,0,0,-14.511111111111111,14.555555555555555,28,38,-38,1,,,,,,,3428.9777777777776,3415.703703703704,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,512,64,8192,0,135,380999,379040,458759,456800,135,135,0,0,0,0,0,458759,458759,0,0,0,0,-14.511111111111111,14.555555555555555,28,38,-38,1,,,,,,,3398.214814814815,3383.703703703704,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,1024,64,8192,0,135,380999,379040,532032,530240,135,135,0,0,0,0,0,532032,532032,0,0,0,0,-14.511111111111111,14.555555555555555,28,38,-38,1,,,,,,,3940.9777777777776,3927.703703703704,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,1024,64,8192,0,135,380999,379040,527879,525920,135,135,0,0,0,0,0,527879,527879,0,0,0,0,-14.511111111111111,14.555555555555555,28,38,-38,1,,,,,,,3910.214814814815,3895.703703703704,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,512,64,8192,0,135,380999,380288,462912,461760,135,135,0,0,0,0,0,462912,462912,0,0,0,0,-5.266666666666667,87.4,211,411,-371,411,,,,,,,3428.9777777777776,3420.4444444444443,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,512,64,8192,0,135,380999,380288,458759,458048,135,135,0,0,0,0,0,458759,458759,0,0,0,0,-5.266666666666667,87.4,211,411,-371,411,,,,,,,3398.214814814815,3392.948148148148,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,1024,64,8192,0,135,380999,380288,532032,530880,135,135,0,0,0,0,0,532032,532032,0,0,0,0,-5.266666666666667,87.4,211,411,-371,411,,,,,,,3940.9777777777776,3932.4444444444443,0.0,0.0,0.0
archive,msmarco-keyset,into,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,readable_extent,1024,64,8192,0,135,380999,380288,527879,527168,135,135,0,0,0,0,0,527879,527879,0,0,0,0,-5.266666666666667,87.4,211,411,-371,411,,,,,,,3910.214814814815,3904.948148148148,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,512,64,8192,0,135,1244284,1238861,1326784,1320960,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-40.17037037037037,44.303703703703704,75,123,-123,63,,,,,,,9828.02962962963,9784.888888888889,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,512,64,8192,0,135,1244284,1238861,1322044,1316621,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-40.17037037037037,44.303703703703704,75,123,-123,63,,,,,,,9792.918518518518,9752.748148148148,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,aligned_allocation,1024,64,8192,0,135,1244284,1238861,1395904,1390080,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-40.17037037037037,44.303703703703704,75,123,-123,63,,,,,,,10340.02962962963,10296.888888888889,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,cheap,full,readable_extent,1024,64,8192,0,135,1244284,1238861,1391164,1385741,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-40.17037037037037,44.303703703703704,75,123,-123,63,,,,,,,10304.918518518518,10264.748148148148,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,512,64,8192,0,135,1244284,1237952,1326784,1319680,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-46.903703703703705,84.65185185185184,204,269,-269,133,,,,,,,9828.02962962963,9775.407407407407,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,512,64,8192,0,135,1244284,1237952,1322044,1315712,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-46.903703703703705,84.65185185185184,204,269,-269,133,,,,,,,9792.918518518518,9746.014814814815,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,aligned_allocation,1024,64,8192,0,135,1244284,1237952,1395904,1388800,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-46.903703703703705,84.65185185185184,204,269,-269,133,,,,,,,10340.02962962963,10287.407407407407,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,cheap,sample32,readable_extent,1024,64,8192,0,135,1244284,1237952,1391164,1384832,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-46.903703703703705,84.65185185185184,204,269,-269,133,,,,,,,10304.918518518518,10258.014814814815,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,512,64,8192,0,135,1244284,1243490,1326784,1325248,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-5.881481481481481,12.874074074074073,34,53,-50,53,,,,,,,9828.02962962963,9816.651851851851,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,512,64,8192,0,135,1244284,1243490,1322044,1321250,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-5.881481481481481,12.874074074074073,34,53,-50,53,,,,,,,9792.918518518518,9787.037037037036,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,aligned_allocation,1024,64,8192,0,135,1244284,1243490,1395904,1394368,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-5.881481481481481,12.874074074074073,34,53,-50,53,,,,,,,10340.02962962963,10328.651851851851,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,quadrants,full,readable_extent,1024,64,8192,0,135,1244284,1243490,1391164,1390370,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-5.881481481481481,12.874074074074073,34,53,-50,53,,,,,,,10304.918518518518,10299.037037037036,0.0,0.0,0.0
archive,msmarco-keyset,is,train_family_comparison,window_occurrence,2160,0.0625,quadrants,sample32,aligned_allocation,512,64,8192,0,135,1244284,1243256,1326784,1325248,0,0,0,0,0,0,0,1105920,1105920,0,0,0,0,-7.614814814814815,67.05185185185185,165,209,-209,165,,,,,,,9828.02962962963,9816.651851851851,0.0,0.0,0.0
