input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:logical_values,counter:encoded_bytes,counter:bulk_input_output_bytes
zen-n256-04-before,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[35.071138905191546,34.778592902228816,35.14237712248436,35.18678210825127,35.539027659667866]",35.14237712248436,"[34.99373834686177,34.701838122152544,35.0648098797785,35.10912104308924,35.46058457388768]",35.0648098797785,"[0.1369966363484045,0.1358538785243313,0.13727491063470454,0.13744836761035653,0.13882432679557757]",0.13727491063470454,256.0,384.0,1024.0
zen-n256-04-before,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[38.43387736424647,39.035022561572355,38.794487229008894,39.47062222095434,40.050998371528465]",39.035022561572355,"[38.349049802316706,38.94931327669554,38.7088640861719,39.388829388075116,39.962607156469026]",38.94931327669554,"[0.15013233345408775,0.152480556881142,0.151540965738316,0.1541821180506029,0.1564492123887831]",0.152480556881142,256.0,384.0,1024.0
zen-n256-04-before,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[39.742136555058906,39.993509799000776,39.82128801303434,39.62074525013838,40.01525985240433]",39.82128801303434,"[39.65543232394342,39.90813446939222,39.733403695687876,39.53392460281185,39.92694226917958]",39.733403695687876,"[0.15524272091819885,0.15622464765234678,0.1555519063009154,0.15476853613335304,0.1563096087984544]",0.1555519063009154,256.0,384.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[65.61202722162749,65.34575123740873,64.18298912099172,65.69439984426032,64.57264573950226]",65.34575123740873,"[65.4801955474862,65.20152682731758,64.04133095219237,65.54937854363321,64.43193819916306]",65.20152682731758,"[0.2562969813344823,0.25525684077112787,0.2507148012538739,0.25661874939164186,0.2522368974199307]",0.25525684077112787,256.0,384.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[38.63051092055692,38.12309595453377,37.48783103927433,38.510380195168594,38.25254481244476]",38.25254481244476,"[38.54524949416461,38.03895473774398,37.405096710927296,38.425389760892614,38.16811745826669]",38.16811745826669,"[0.15090043328342548,0.14891834357239753,0.14643683999716536,0.15043117263737732,0.14942400317361235]",0.14942400317361235,256.0,640.0,2048.0
zen-n256-04-before,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[58.53508924463388,59.03064594095615,58.58778904769965,59.86468827818122,59.91502686116652]",59.03064594095615,"[58.40700345537888,58.90132546120383,58.45848853631602,59.73256062552764,59.782797705020805]",58.90132546120383,"[0.2286526923618511,0.23058846070685995,0.2288585509675767,0.2338464385866454,0.2340430736764317]",0.23058846070685995,256.0,640.0,2048.0
zen-n256-04-before,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[48.03063424709319,46.78740409857007,46.952039459686084,45.62042685199384,45.455383558283486]",46.78740409857007,"[47.9253300392082,46.694541157032894,46.848418482141874,45.51973797437038,45.35505924519407]",46.694541157032894,"[0.1876196650277078,0.18276329726003934,0.18340640413939877,0.17820479239060097,0.17756009202454484]",0.18276329726003934,256.0,640.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[82.52997872209808,80.23925538179269,81.26328484090848,79.79427507619492,78.52126887104352]",80.23925538179269,"[82.34782687209274,80.06216952718795,81.08737306408172,79.61817183474325,78.34933571266887]",80.06216952718795,"[0.32238272938319557,0.31343459133512774,0.3174347064097987,0.3116963870163864,0.30672370652751374]",0.31343459133512774,256.0,640.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[50.3167929724928,49.52720925106374,49.14342533088024,49.44973953366173,48.49225948518288]",49.44973953366173,"[50.20719078566179,49.44810155305859,49.03495125025615,49.34058933156835,48.38523041925797]",49.34058933156835,"[0.1965499725488,0.19346566113696773,0.19196650519875094,0.19316304505336612,0.18942288861399562]",0.19316304505336612,256.0,96.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[56.00042046049982,53.78213775496391,52.40351466754158,54.002850849600975,54.50599474742907]",54.002850849600975,"[55.876803480906446,53.66343251857196,52.28783786168598,53.88365905745057,54.39155304396116]",53.88365905745057,"[0.2187516424238274,0.21008647560532778,0.2047012291700843,0.2109486361312538,0.21291404198214484]",0.2109486361312538,256.0,96.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[12.866395137660291,12.494723794223066,12.886992990105963,12.934458995286018,13.082582493043882]",12.886992990105963,"[12.837995180316323,12.467146325646942,12.858549461994768,12.905910971416546,13.053866094448644]",12.858549461994768,"[0.05025935600648551,0.04880751482118385,0.05033981636760141,0.05052523045033601,0.05110383786345266]",0.05033981636760141,256.0,96.0,512.0
zen-n256-04-before,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[27.898303244252265,28.81623630943423,29.554970087155976,28.429476860757823,28.00467583912537]",28.429476860757823,"[27.838232722234274,28.75340347568379,29.492186464140097,28.366729027368823,27.942865451259156]",28.366729027368823,"[0.1089777470478604,0.11256342308372748,0.11544910190295303,0.11105264398733523,0.10939326499658349]",0.11105264398733523,256.0,96.0,512.0
zen-n256-04-before,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[32.95334659995882,33.59805125401038,33.23333273001615,33.109734965972834,32.361733533253556]",33.109734965972834,"[32.88060942016289,33.52388564158524,33.15997730892224,33.03665675324068,32.29029285021462]",33.03665675324068,"[0.12872401015608914,0.13124238771097804,0.12981770597662562,0.12933490221083135,0.1264130216142717]",0.12933490221083135,256.0,128.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[49.80138751384771,49.58247684103215,49.8959548634753,48.583217339138564,49.611970895332874]",49.611970895332874,"[49.70400391592776,49.47303401771664,49.78582748448809,48.475980552971315,49.5024699219079]",49.5024699219079,"[0.19453666997596764,0.1936815501602818,0.1949060736854504,0.18977819273101001,0.193796761309894]",0.193796761309894,256.0,128.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[12.259694218721059,12.110054764344119,11.74832101336579,12.153346630299238,11.957286817722167]",12.110054764344119,"[12.232635731950005,12.083328352225022,11.72286662170227,12.126633151603984,11.931121262160666]",12.083328352225022,"[0.04788943054187913,0.04730490142321922,0.045891878958460114,0.04747401027460638,0.04670815163172722]",0.04730490142321922,256.0,128.0,512.0
zen-n256-04-before,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[26.358490467130984,26.669202200016812,27.368533500679682,26.731161823442303,26.669903886873534]",26.669903886873534,"[26.30031448600324,26.611014611611644,27.308589074020944,26.67216358811728,26.616136476327153]",26.616136476327153,"[0.10296285338723038,0.10417657109381567,0.10690833398703002,0.1044186008728215,0.10417931205809976]",0.10417931205809976,256.0,128.0,512.0
zen-n256-04-before,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[50.400220133892645,50.56882064004598,49.26524448277997,49.909443069680904,52.364334235455956]",50.400220133892645,"[50.288981574951364,50.458705930170716,49.16452514934869,49.79928832278268,52.248754108260286]",50.288981574951364,"[0.19687585989801815,0.1975344556251796,0.19244236126085923,0.19495876199094106,0.20454818060724983]",0.19687585989801815,256.0,160.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[57.22588655783452,57.40318141564406,57.308788437928435,58.52025821153581,54.42357131092562]",57.308788437928435,"[57.09958314728046,57.27649528687657,57.18310565197903,58.39109833791717,54.30345345590975]",57.18310565197903,"[0.22353861936654107,0.22423117740485962,0.22386245483565795,0.2285947586388118,0.21259207543330322]",0.22386245483565795,256.0,160.0,4096.0
zen-n256-04-before,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[14.019846890246454,13.681170824637313,13.334372542154101,13.565694275249212,13.810545899935835]",13.681170824637313,"[13.988901654613576,13.650975314125054,13.305319720214161,13.536033810069968,13.780311852178299]",13.650975314125054,"[0.0547650269150252,0.053442073533739504,0.05208739274278946,0.05299099326269224,0.05394744492162436]",0.053442073533739504,256.0,160.0,512.0
zen-n256-04-before,bulk/series/avx2/local/k5/h0/u8/encode,1,5,"[32.815364516185966,31.353133287473486,31.45186807622167,31.59836431046842,32.22606435710405]",31.59836431046842,"[32.743580160670106,31.283938091066585,31.382450406614744,31.528623635985486,32.15493299272305]",31.528623635985486,"[0.12818501764135143,0.1224731769041933,0.12285885967274089,0.12343111058776725,0.1258830638949377]",0.12343111058776725,256.0,160.0,512.0
zen-n65536-01-before,bulk/series/avx2/local/k12/h8/u16/decode,1,5,"[7019.7062845651635,6977.206837606837,7283.561085972845,7210.195877325264,7068.5828054298]",7068.5828054298,"[7004.590045257012,6961.942081431885,7267.484464549849,7194.283157348397,7053.077124149072]",7053.077124149072,"[0.10711221747688543,0.10646372738047544,0.11113832223469305,0.11001885799141332,0.1078580139988678]",0.1078580139988678,65536.0,98304.0,262144.0
zen-n65536-01-before,bulk/series/avx2/local/k12/h8/u16/encode,1,5,"[6145.284086895089,6209.723154362391,6243.122748145483,6262.082126457074,6230.653479335952]",6230.653479335952,"[6131.720770032026,6211.21026140879,6231.839191093783,6248.260243748797,6216.900830088824]",6216.900830088824,"[0.09376959361107008,0.09475285574893784,0.09526249310524723,0.09555179025965994,0.095072227162719]",0.095072227162719,65536.0,98304.0,262144.0
zen-n65536-01-before,bulk/series/avx2/local/k12/h8/u64/decode,1,5,"[8527.39771634613,8614.14531249991,8579.292788461544,8363.989903846194,8268.75228365391]",8527.39771634613,"[8508.541947094272,8595.116105753346,8560.34290864526,8346.426201910617,8250.809975972008]",8508.541947094272,"[0.1301177630057698,0.1314414262771593,0.13090961896456213,0.12762435766366872,0.1261711469063402]",0.1301177630057698,65536.0,98304.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k12/h8/u64/encode,1,5,"[12691.353155119123,12618.635206401112,12577.002727768606,12826.747044917198,12727.68776141121]",12691.353155119123,"[12663.300236430417,12590.7390434276,12549.240225457675,12798.429714544978,12699.541734913999]",12663.300236430417,"[0.1936546807116566,0.19254509287111068,0.19190983166150827,0.19572062751643673,0.19420910280473655]",0.1936546807116566,65536.0,98304.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k20/h16/u32/decode,1,5,"[8709.226006961775,8624.74975136744,8641.042764793627,8570.01640974648,8494.194430631525]",8624.74975136744,"[8690.002486300731,8606.564395774092,8622.396320266631,8551.468175029182,8478.526106412377]",8606.564395774092,"[0.1328922425378689,0.13160323717296507,0.13185184882802778,0.1307680726584851,0.1296111210728687]",0.13160323717296507,65536.0,163840.0,524288.0
zen-n65536-01-before,bulk/series/avx2/local/k20/h16/u32/encode,1,5,"[10896.928194466533,11285.297297297326,11356.440268671025,11081.644330721352,11438.178954101997]",11285.297297297326,"[10872.875739673415,11260.386214601951,11331.376779186789,11057.184231554978,11412.933791764483]",11260.386214601951,"[0.16627392874857377,0.17219997096706124,0.173285526560532,0.1690924733081261,0.17453275991976924]",0.17219997096706124,65536.0,163840.0,524288.0
zen-n65536-01-before,bulk/series/avx2/local/k20/h16/u64/decode,1,5,"[10689.173668638989,10777.04452662717,10962.035946745542,10836.28535502948,10585.506065088686]",10777.04452662717,"[10666.899704143932,10757.010059171736,10937.755769191426,10812.33150881207,10563.074704148772]",10757.010059171736,"[0.1631038462621916,0.16444464914897416,0.1672673942069327,0.16534859245345274,0.1615220041670027]",0.16444464914897416,65536.0,163840.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k20/h16/u64/encode,1,5,"[17724.242240726562,17392.64168559174,17383.959878879617,16953.877113297964,17212.17360585424]",17383.959878879617,"[17685.067373224665,17354.163260144913,17345.533434294433,16916.3949028971,17174.154176112224]",17345.533434294433,"[0.2704504736438989,0.2653906507200888,0.26525817686278713,0.25869563466336004,0.2626369263588599]",0.26525817686278713,65536.0,163840.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k3/h0/u64/decode,1,5,"[12104.214658774375,12096.963091922004,11935.62708913648,12066.97144846797,12059.678098885794]",12066.97144846797,"[12084.285515277727,12070.262012512636,11909.282033458469,12040.319289651272,12033.045438727027]",12040.319289651272,"[0.18469565824545864,0.18458500811648565,0.18212321608179444,0.1841273719553828,0.18401608427254934]",0.1841273719553828,65536.0,24576.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k3/h0/u64/encode,1,5,"[9224.076313704782,9083.777264325325,9291.644969632956,9171.672167942965,9446.43226828624]",9224.076313704782,"[9203.715209937362,9063.697913942915,9271.838262423853,9151.409426996472,9425.581594938581]",9203.715209937362,"[0.14074823476722384,0.13860744116707344,0.14177925063526847,0.13994861096104375,0.14414111737497315]",0.14074823476722384,65536.0,24576.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k3/h0/u8/decode,1,5,"[3103.262551150614,3183.6369076428955,3179.843182118178,3220.964799577595,3208.262287147452]",3183.6369076428955,"[3096.412856958784,3176.6860122429525,3172.9503234030735,3214.774497307449,3201.181326177074]",3176.6860122429525,"[0.047352028673562835,0.04857844402531274,0.04852055636777006,0.04914802245449211,0.04895419749675677]",0.04857844402531274,65536.0,24576.0,131072.0
zen-n65536-01-before,bulk/series/avx2/local/k3/h0/u8/encode,1,5,"[4426.282040077407,4379.509457519192,4471.095199450651,4406.7969910731035,4220.153817341903]",4406.7969910731035,"[4416.512141851319,4370.133029537034,4461.226418635125,4397.071290342981,4210.928709652536]",4397.071290342981,"[0.06753970398067333,0.06682601100950916,0.06822349852677385,0.06724238572804417,0.06439443691012424]",0.06724238572804417,65536.0,24576.0,131072.0
zen-n65536-01-before,bulk/series/avx2/local/k4/h0/u64/decode,1,5,"[7648.947530186591,7634.308122941812,7584.025356750822,7343.9883644347165,7611.661909989035]",7611.661909989035,"[7632.357519179704,7617.413282130398,7567.251481870057,7327.754116360224,7594.794072423875]",7594.794072423875,"[0.11671367691324755,0.11649029728609943,0.11572304316331211,0.11206036933036372,0.11614474349958855]",0.11614474349958855,65536.0,32768.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k4/h0/u64/encode,1,5,"[8690.154245880864,8436.321799746538,8458.197718631207,8555.239290240805,8549.426615969589]",8549.426615969589,"[8670.959062147644,8418.326615932268,8439.897211685902,8536.671229389136,8530.83967045442]",8530.83967045442,"[0.13260123055848486,0.1287280548057028,0.1290618548375123,0.13054259170899665,0.13045389733840315]",0.13045389733840315,65536.0,32768.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k4/h0/u8/decode,1,5,"[2808.843014380964,2870.816542138668,2813.379890736723,2909.787418655108,2926.452438338554]",2870.816542138668,"[2802.749216679103,2864.4799550025346,2807.1708042145856,2903.3647866824713,2919.993090700247]",2864.4799550025346,"[0.042859543066115786,0.04380518405362958,0.042928770305430956,0.04439983243797467,0.04465412045804679]",0.04380518405362958,65536.0,32768.0,131072.0
zen-n65536-01-before,bulk/series/avx2/local/k4/h0/u8/encode,1,5,"[3689.131118788192,3738.2365665692355,3697.0274249269255,3700.5974488440065,3677.9556736646286]",3697.0274249269255,"[3680.988307195585,3731.7971299539417,3688.8671804488886,3692.4302949597313,3669.83800158478]",3688.8671804488886,"[0.05629167356549365,0.0570409632350042,0.05641216163523751,0.05646663587713634,0.056121149805673655]",0.05641216163523751,65536.0,32768.0,131072.0
zen-n65536-01-before,bulk/series/avx2/local/k5/h0/u64/decode,1,5,"[12232.342559943554,11885.943582510581,11585.830394922368,11762.807475317319,11660.811354019701]",11762.807475317319,"[12209.219675590188,11859.69252463736,11560.258991566423,11737.335684059992,11635.7639280554]",11737.335684059992,"[0.18665073486241993,0.18136510593430452,0.17678574211002146,0.17948619804866514,0.17792986074859163]",0.17948619804866514,65536.0,40960.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k5/h0/u64/encode,1,5,"[10400.293191361769,10097.112177564464,10010.45635872826,10088.136022795452,10261.823335332936]",10097.112177564464,"[10377.271145777857,10074.805638860651,9989.19301137119,10066.17771443975,10239.133923267766]",10074.805638860651,"[0.15869587999514417,0.1540697048578562,0.15274744199719634,0.1539327396056435,0.15658299767048547]",0.1540697048578562,65536.0,40960.0,1048576.0
zen-n65536-01-before,bulk/series/avx2/local/k5/h0/u8/decode,1,5,"[3446.4469222173702,3447.5663897391346,3503.7809357236874,3467.6535976290716,3527.1923917796335]",3467.6535976290716,"[3438.8397706826363,3440.073798770889,3496.047223447374,3461.179760006114,3519.4070349286385]",3461.179760006114,"[0.052588606601217204,0.05260568831999412,0.05346345421941662,0.05291219478804125,0.053820684689020286]",0.05291219478804125,65536.0,40960.0,131072.0
