case,unit,before_median,after_median,after_over_before,before_min,before_max,after_min,after_max,block0_before,block1_after,block2_after,block3_before,improvement_ranges_separated,loss_ranges_separated,both_edges_agree
runtime/series/avx2/local/k7/h0/u32/dense/o1-n17,ns/query,12.371092964245413,9.82883444344437,0.7945000875711946,12.34979422169813,12.380949073636229,9.81483567894468,9.853652460703596,12.370226022830447,9.82839305763474,9.829275829254,12.371959905660377,True,False,True
runtime/series/avx2/local/k7/h0/u64/dense/mixed,ns/query,10.911747258306498,7.263200649189034,0.6656313124976359,10.867644972411838,10.945798009333444,7.25800024894888,7.288314788946655,10.879598801613886,7.263562181898656,7.2628391164794115,10.944038331496708,True,False,True
runtime/series/avx2/local/k7/h0/u64/dense/o1-n16,ns/query,13.094915702807036,10.434287807140372,0.7968197767705881,13.084506709741547,13.168443402087478,10.417234421624025,10.494329973096939,13.111340084493044,10.434016488276061,10.44967531823377,13.090226238927455,True,False,True
runtime/series/avx2/local/k7/h0/u64/dense/o1-n17,ns/query,13.363645436049005,10.992284950710735,0.8225513766669218,13.3205720673665,13.377858527131771,10.980610924465143,10.998130970801936,13.368348378212978,10.99044540290301,10.99412449851846,13.358942493885033,True,False,True
runtime/series/avx2/striped/k12/h0/u32/dense/mixed,ns/query,9.721250592185017,5.761712780717451,0.5926925477416798,9.711258859345351,9.743567958022584,5.731707728922133,5.8165041836144455,9.722188313802114,5.796566543357052,5.755017830313884,9.72031287056792,True,False,True
runtime/series/avx2/striped/k12/h0/u32/dense/o16-n16,ns/query,8.258312296852967,2.7986280989556755,0.33888620318005674,8.25392117134102,8.270908332705055,2.7909535248901167,2.806304618527821,8.268385644413442,2.7974215209029096,2.7993620603887495,8.255310563016533,True,False,True
runtime/series/avx2/striped/k12/h0/u32/dense/o17-n16,ns/query,10.513149075907029,7.102155046773319,0.6755497325772084,10.466934489495275,10.538397733806008,7.079299925433872,7.111026745055907,10.509193148699781,7.09836666214747,7.109403460837828,10.517105003114276,True,False,True
runtime/series/avx2/striped/k12/h0/u32/dense/o17-n17,ns/query,11.10696512155716,7.719659381857255,0.6950286867178875,11.065897781496508,11.15375727840146,7.705796544370585,7.760964456073311,11.137142625251265,7.7268567826754655,7.714176784367792,11.069103240709534,True,False,True
runtime/series/avx2/striped/k12/h0/u64/dense/mixed,ns/query,9.594820803529007,6.093534156635159,0.6350857698555388,9.570646439803982,9.620895142577755,6.079376006038554,6.121596623897439,9.610650100694707,6.086081523196291,6.100986790074027,9.578991506363307,True,False,True
runtime/series/avx2/striped/k12/h0/u64/dense/o16-n16,ns/query,7.7086722708926185,3.3005821121049976,0.4281647988289441,7.691782839801794,7.727709582106461,3.295103817871026,3.305571036901221,7.701370691724793,3.302182744004878,3.2989814802051174,7.717332898088453,True,False,True
runtime/series/avx2/striped/k12/h0/u64/dense/o17-n16,ns/query,10.418054722183765,7.278992479581811,0.6986901752476143,10.394191176470516,10.465843220136476,7.253254720876442,7.298050745981112,10.39428333664552,7.276566529902549,7.28304131799157,10.42918203802273,True,False,True
runtime/series/avx2/striped/k12/h0/u64/dense/o17-n17,ns/query,10.93993621370084,8.128185293874534,0.7429828780624008,10.878873042853758,10.974315781583142,8.10215112898615,8.168537795187305,10.8957007641794,8.102495872406836,8.138261049285061,10.967100358975198,True,False,True
runtime/series/avx2/striped/k28/h16/u32/independentlygapped/mixed,ns/query,10.87691964967708,7.210379610969894,0.6629063965903215,10.839569867667585,10.887475048353572,7.184859439345555,7.219021184190446,10.864253415899869,7.213317932580593,7.207598551268253,10.885911308519983,True,False,True
runtime/series/avx2/striped/k28/h16/u32/independentlygapped/o16-n16,ns/query,8.84089214533651,3.350372955339455,0.37896322003054256,8.812397955412894,8.860084692808048,3.331545907674128,3.3551035819282427,8.85045512725756,3.3495681101062575,3.352623592146237,8.83132916341546,True,False,True
runtime/series/avx2/striped/k28/h16/u32/independentlygapped/o17-n16,ns/query,12.14861701942693,9.110293499007389,0.7499037531958627,12.137064210521501,12.172151021220477,9.07140412966139,9.138228629399304,12.147755934717956,9.109050484747318,9.11153651326746,12.172049466243276,True,False,True
runtime/series/avx2/striped/k28/h16/u32/independentlygapped/o17-n17,ns/query,12.83996623709079,9.968898228767264,0.7763959845914644,12.771442282443694,12.901091660638762,9.902321438065819,10.016988164231062,12.782496061230809,9.985929321861038,9.948452548687468,12.855749164255654,True,False,True
runtime/series/avx2/striped/k28/h16/u64/independentlygapped/mixed,ns/query,10.99760188491544,7.520037798030826,0.6837888729492454,10.87873679665184,11.055943248959382,7.5059791264201845,7.579700440994784,10.912406112984108,7.526026394542501,7.51404920151915,11.028199012605665,True,False,True
runtime/series/avx2/striped/k28/h16/u64/independentlygapped/o16-n16,ns/query,8.669352390787074,3.9814346256781326,0.4592539841740896,8.652840867870562,8.694838175550421,3.9625415303116105,3.991162796090993,8.660397134038208,3.9724897128831866,3.990654198501171,8.67830764753594,True,False,True
runtime/series/avx2/striped/k28/h16/u64/independentlygapped/o17-n16,ns/query,12.11886975785626,9.222815365594847,0.7610293327573723,12.09369525025825,12.153651037041167,9.165622509577164,9.266585826525597,12.116732788986422,9.1724185238521,9.254456954269905,12.125972515171696,True,False,True
runtime/series/avx2/striped/k28/h16/u64/independentlygapped/o17-n17,ns/query,12.818914316590483,9.949454099183319,0.7761541932070289,12.772311639997822,12.856548461914176,9.884205132313104,9.99393920713185,12.810658181959894,9.935873652367171,9.967731411229165,12.82260528564453,True,False,True
runtime/series/avx512/local/k23/h16/u32/headgapped/mixed,ns/query,12.283949863304883,8.869994147837449,0.7220799699235388,12.264765654140144,12.330294260882576,8.80555260585221,8.883675390794034,12.276853611059295,8.87617756371371,8.86381073196119,12.32099002818995,True,False,True
runtime/series/avx512/local/k23/h16/u32/headgapped/o1-n16,ns/query,15.063944866239538,12.886257213899837,0.8554370935583937,15.02816204542326,15.175163964279049,12.855624058366542,12.912461935166982,15.041580800582427,12.893381016699541,12.860103542987328,15.12088942197396,True,False,True
runtime/series/avx512/local/k23/h16/u32/headgapped/o1-n17,ns/query,15.470126612324815,13.345012784030223,0.8626311289138676,15.449164001505148,15.56899671052612,13.33300207551388,13.375598945548832,15.5083514847085,13.343067636741223,13.346957931319222,15.459493095075755,True,False,True
runtime/series/avx512/local/k23/h16/u32/independentlygapped/mixed,ns/query,12.648867166400613,9.14500306866866,0.7229898890045012,12.598868223065567,12.693210067423232,9.125320558515222,9.161596314972304,12.6167925400741,9.14179139833926,9.15729229319373,12.684046371750004,True,False,True
runtime/series/avx512/local/k23/h16/u32/independentlygapped/o1-n16,ns/query,15.089349186476232,12.853091224956945,0.8517989123398692,15.026871719423271,15.122784638242463,12.806137050398382,12.94942606922753,15.113539535244646,12.852695352163494,12.910639585950296,15.051380062689049,True,False,True
runtime/series/avx512/local/k23/h16/u32/independentlygapped/o1-n17,ns/query,15.508375217085387,13.358841818347376,0.86139531906799,15.429494059504808,15.581031535632519,13.296143392522811,13.476180148111002,15.489637902884848,13.304288007993579,13.44846937862874,15.544607046796143,True,False,True
runtime/series/avx512/local/k23/h16/u64/headgapped/mixed,ns/query,11.936459692705782,8.792116992019142,0.7365766080031161,11.917944943499466,11.991835220470799,8.76768893099202,8.804951224515618,11.939222570376522,8.7893520757726,8.794881908265687,11.933696815035042,True,False,True
runtime/series/avx512/local/k23/h16/u64/headgapped/o1-n16,ns/query,14.615339639474406,12.829142841930935,0.8777861588163745,14.55433003103417,14.66009673019162,12.801391525316115,12.859947139913558,14.614897389718953,12.820045942965502,12.841871995192285,14.645046621515933,True,False,True
runtime/series/avx512/local/k23/h16/u64/headgapped/o1-n17,ns/query,15.069623180673421,13.330644287926495,0.8846036910214754,15.009067403811104,15.147990928525843,13.281925886550226,13.395181921004559,15.026319025070872,13.33035374462075,13.33093483123224,15.08202053228468,True,False,True
runtime/series/avx512/local/k23/h16/u64/independentlygapped/mixed,ns/query,12.289361090038312,9.146846593893425,0.7442898395513667,12.241452973937573,12.299174895075883,9.100666051230958,9.163935944806425,12.299130981600658,9.160152553370612,9.118186641979761,12.28149434060614,True,False,True
runtime/series/avx512/local/k23/h16/u64/independentlygapped/o1-n16,ns/query,14.635778629953023,12.828420766589119,0.8765109865993029,14.568884126477688,14.667325404688302,12.794373161764629,12.890646327314533,14.646039735581455,12.835140625000191,12.821700908178046,14.625517524324591,True,False,True
runtime/series/avx512/local/k23/h16/u64/independentlygapped/o1-n17,ns/query,15.07249211966083,13.355723871765854,0.8860992439561078,15.00239338961045,15.154489053186623,13.306973660895316,13.37641737971737,15.077176682581898,13.333396618063961,13.359995622140897,15.06780755673976,True,False,True
runtime/series/avx512/local/k7/h0/u32/dense/mixed,ns/query,11.391751208017983,6.725518211149263,0.5903849275092636,11.370043840240305,11.40009479557148,6.6982867963081745,6.732458592719393,11.394080862574539,6.728023156641616,6.725322351690621,11.391449339226392,True,False,True
runtime/series/avx512/local/k7/h0/u32/dense/o1-n16,ns/query,12.706581080014988,9.473790135923052,0.7455813704933977,12.657827901526993,12.73991455705428,9.433034683748819,9.519416600202952,12.697719064070354,9.437501352579575,9.508784530887544,12.738502978276136,True,False,True
runtime/series/avx512/local/k7/h0/u32/dense/o1-n17,ns/query,12.82967937066925,9.92329591115615,0.7734640612954389,12.706293139853361,12.925205023662864,9.91251549594566,9.956354421007337,12.765850407250147,9.919041726604933,9.927550095707367,12.900635014924418,True,False,True
runtime/series/avx512/local/k7/h0/u64/dense/mixed,ns/query,10.585156754357673,6.737712574098024,0.636524591033974,10.577525318753917,10.59203352954954,6.717489360446151,6.766310961491014,10.583598541397672,6.764225419874051,6.7175617132633745,10.589582257439796,True,False,True
runtime/series/avx512/local/k7/h0/u64/dense/o1-n16,ns/query,12.503629771229605,9.497562105749674,0.759584399052123,12.451132691252361,12.611829484881254,9.475985880243094,9.507373170661303,12.452155017412567,9.483384258325657,9.50456990465478,12.606883761571332,True,False,True
runtime/series/avx512/local/k7/h0/u64/dense/o1-n17,ns/query,12.241265482376665,9.9025983339275,0.8089521747717943,12.211359475041029,12.263262986710732,9.888350803647,9.915059359750579,12.245764869793577,9.90575980669009,9.899436861164908,12.236766094959751,True,False,True
runtime/series/avx512/striped/k12/h0/u32/dense/mixed,ns/query,9.843782959374517,5.818152445299347,0.591048428161305,9.803169106606516,9.874071347880145,5.776427962254546,5.825551718627789,9.846383727477262,5.788219159894046,5.820626531318918,9.841182191271772,True,False,True
runtime/series/avx512/striped/k12/h0/u32/dense/o16-n16,ns/query,8.303825998347307,2.971193402490057,0.3578101712489408,8.288174528301914,8.315783021613761,2.9563300100916168,2.9894901457090253,8.308617279244158,2.957377653301894,2.9848905345677124,8.290512578616415,True,False,True
runtime/series/avx512/striped/k12/h0/u32/dense/o17-n16,ns/query,10.572160943934172,7.077339920343163,0.66943172336057,10.550021172499596,10.620432426723866,7.067071631791438,7.121025106024467,10.561277123139615,7.073503430832719,7.082967458677802,10.577216423642453,True,False,True
runtime/series/avx512/striped/k12/h0/u32/dense/o17-n17,ns/query,11.08479067745873,7.803824817496665,0.7040119244981312,11.046391060782023,11.119217202657703,7.716872450035635,7.885819610335879,11.082592030028923,7.799074526613464,7.838222120387847,11.08698932488854,True,False,True
runtime/series/avx512/striped/k12/h0/u64/dense/mixed,ns/query,10.190614774087674,6.014840049064524,0.5902332864508667,10.171860221952045,10.22413912876227,5.987617854330055,6.0752207329381305,10.174802991658174,6.002159899534708,6.048219474734615,10.205256167610019,True,False,True
runtime/series/avx512/striped/k12/h0/u64/dense/o16-n16,ns/query,7.678709018191437,3.1049604481846362,0.4043596965100191,7.656870170547952,7.699361288459777,3.0924593287625983,3.1311349320557182,7.684043900380043,3.101958242036605,3.1079626543326673,7.675514923081497,True,False,True
runtime/series/avx512/striped/k12/h0/u64/dense/o17-n16,ns/query,10.237228328034398,7.471039438787742,0.7297912285817133,10.163807907657656,10.265868320239539,7.447413724644919,7.494811460555079,10.197422325134754,7.4662693082845335,7.48431756818073,10.241389720752869,True,False,True
runtime/series/avx512/striped/k12/h0/u64/dense/o17-n17,ns/query,10.794720406891017,8.062272698313713,0.7468718405311365,10.748672240816578,10.839291544069043,8.034340688863393,8.090797392981045,10.759957421024717,8.053557612006271,8.089935810067693,10.836379161432072,True,False,True
runtime/series/avx512/striped/k28/h16/u32/independentlygapped/mixed,ns/query,10.922291299394754,7.219285961500407,0.6609680847736092,10.90767534468156,10.95058561230439,7.18570318343309,7.252445951824198,10.934428071928165,7.233949014761837,7.203678739165794,10.917642362959015,True,False,True
runtime/series/avx512/striped/k28/h16/u32/independentlygapped/o16-n16,ns/query,8.992304900013794,3.605843891625862,0.40099217405543386,8.964832187979694,8.999856973525413,3.5946432433098354,3.6111663596877515,8.993988177620015,3.6099231808060654,3.597867627534932,8.990621622407573,True,False,True
runtime/series/avx512/striped/k28/h16/u32/independentlygapped/o17-n16,ns/query,12.181312236318872,9.012089558512848,0.7398291237985911,12.142128833643355,12.211847277852248,8.983191814666482,9.02401889834349,12.174977516318233,9.020291209960973,9.009328547065552,12.187646956319512,True,False,True
runtime/series/avx512/striped/k28/h16/u32/independentlygapped/o17-n17,ns/query,12.819764103241972,9.82103834633481,0.7660857303802634,12.800047396607173,12.85454923543536,9.804848928784779,9.877913470216914,12.838964414356877,9.837628798134839,9.81441381755747,12.806248350891318,True,False,True
runtime/series/avx512/striped/k28/h16/u64/independentlygapped/mixed,ns/query,11.203530574977869,7.3153094939374625,0.6529468050255143,11.183926202480594,11.273514523141145,7.283398039362151,7.332489145160552,11.203911277899756,7.298858937394658,7.330633620019487,11.187129956661257,True,False,True
runtime/series/avx512/striped/k28/h16/u64/independentlygapped/o16-n16,ns/query,8.490487042131498,3.3646667207442658,0.396286656354119,8.464488508209945,8.516886922982646,3.3475106089362914,3.370275131966497,8.502664104476512,3.3661862098330624,3.3545621303818165,8.46503345394935,True,False,True
runtime/series/avx512/striped/k28/h16/u64/independentlygapped/o17-n16,ns/query,11.794532717104186,9.076690798530121,0.7695676476752057,11.770922482632779,11.811257877963152,8.991946402586521,9.093963358438716,11.799016541485027,9.01287876317882,9.084562643245805,11.790048892723343,True,False,True
runtime/series/avx512/striped/k28/h16/u64/independentlygapped/o17-n17,ns/query,12.363153968026573,9.9312931056784,0.8032976966365201,12.32279278940255,12.389626239556343,9.897519498455587,9.952951051841463,12.360660151552405,9.916516906782581,9.939764406888761,12.371365711556994,True,False,True
