input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:items_per_iteration,counter:physical_bytes,counter:drawn_bytes,counter:hull_bytes,counter:window_bytes,counter:stride
crossover-neon,cross/4/unit32/draw2/stride32/spread/sum/packet,1,3,"[2564.600480680354,2565.940654464672,2566.829543353545]",2565.940654464672,"[2565.7909040494446,2565.8474764610796,2567.8373081977775]",2565.8474764610796,"[2.504492656914408,2.5058014203756565,2.506669475931196]",2.5058014203756565,1024.0,32.0,2.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw2/stride32/spread/sum/point,1,3,"[3446.927514421092,3414.503636820037,3437.4025583151365]",3437.4025583151365,"[3458.579884609974,3414.372711283482,3437.2851768031073]",3437.2851768031073,"[3.366140150801847,3.3344762078320676,3.3568384358546255]",3.3568384358546255,1024.0,32.0,2.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw2/stride32/spread/update/packet,1,3,"[9826.94303797535,9819.525316452226,9822.895218003347]",9822.895218003347,"[9826.617440131306,9819.153305217156,9827.203234827693]",9826.617440131306,"[9.596624060522803,9.589380191847876,9.592671111331393]",9.592671111331393,1024.0,32.0,2.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw2/stride32/spread/update/point,1,3,"[7430.575451649402,7431.147715195198,7437.41870350713]",7431.147715195198,"[7430.299149835054,7430.908076472352,7442.794899061994]",7430.908076472352,"[7.256421339501368,7.25698019062031,7.263104202643682]",7.25698019062031,1024.0,32.0,2.0,32.0,128.0,32.0
crossover-neon,cross/4/unit32/draw2/stride33/spread/sum/packet,1,3,"[2704.3995755350447,2703.725255642819,2705.6631294610147]",2704.3995755350447,"[2705.624734710562,2703.636310988917,2705.5587497556726]",2705.5587497556726,"[2.641015210483442,2.64035669496369,2.642249149864272]",2.641015210483442,1024.0,32.0,2.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw2/stride33/spread/sum/point,1,3,"[3459.8469438865673,3422.9984969938128,3409.588426853756]",3422.9984969938128,"[3459.715180339711,3424.5573647559195,3409.4772043765247]",3424.5573647559195,"[3.378756781139226,3.3427719697205203,3.329676198099371]",3.3427719697205203,1024.0,32.0,2.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw2/stride33/spread/update/packet,1,3,"[9910.007784854872,9918.549186128956,9908.806086337185]",9910.007784854872,"[9914.745222939691,9918.239207269358,9908.461429587715]",9914.745222939691,"[9.677741977397334,9.686083189579058,9.676568443688657]",9.677741977397334,1024.0,32.0,2.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw2/stride33/spread/update/point,1,3,"[7436.645589800413,7432.057917109745,7438.7045696039295]",7436.645589800413,"[7440.2364505969845,7431.815090360601,7450.115302793056]",7440.2364505969845,"[7.262349208789467,7.2578690596774855,7.264359931253837]",7.262349208789467,1024.0,32.0,2.0,32.0,131.0,33.0
crossover-neon,cross/4/unit32/draw2/stride64/spread/sum/packet,1,3,"[2676.7153215044823,2677.317115053606,2674.5388284669975]",2676.7153215044823,"[2676.6090440846638,2677.2104560461726,2675.8315207343744]",2676.6090440846638,"[2.613979806156721,2.614567495169537,2.6118543246748027]",2.613979806156721,1024.0,32.0,2.0,32.0,224.0,64.0
crossover-neon,cross/4/unit32/draw2/stride64/spread/sum/point,1,3,"[3584.5794155033955,3579.858449809406,3566.7649301153215]",3579.858449809406,"[3584.4437102825104,3580.2734434607087,3568.43252854434]",3580.2734434607087,"[3.500565835452534,3.495955517391998,3.483168877065743]",3.495955517391998,1024.0,32.0,2.0,32.0,224.0,64.0
