series,variant,case,policy,seed,width,cohort,attempts,complete,failed,historical_omitted_keys,offered,oldest_pending_ticks,p50_ticks,p99_ticks,pending,rejections,program_executions
sweep,default,partial_claim_bridge,snapshot-wait,0,16,wan,3,3,0,0,3,0,52,52,0,{},
sweep,default,partial_claim_bridge,ordered-writes,0,16,bridge,3,3,0,0,3,0,116,120,0,{},
sweep,default,partial_claim_bridge,ordered-writes,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,partial_claim_bridge,ordered-writes,0,16,report,120,120,0,0,120,0,0,1,0,{},
sweep,default,partial_claim_bridge,ordered-writes,0,16,wan,3,3,0,0,3,0,80,80,0,{},
sweep,default,max_unchanged_loser_updates,arbitration,0,16,bulk,3,3,0,0,3,0,105,106,0,{},
sweep,default,max_unchanged_loser_updates,arbitration,0,16,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,arbitration,0,16,report,64,64,0,0,64,0,27,99,0,{},
sweep,default,max_unchanged_loser_updates,arbitration,0,16,source_update,96,96,0,0,96,0,34,100,0,{},
sweep,default,max_unchanged_loser_updates,wound-wait,0,16,bulk,3,3,0,0,3,0,105,106,0,{},
sweep,default,max_unchanged_loser_updates,wound-wait,0,16,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,wound-wait,0,16,report,64,64,0,0,64,0,21,96,0,{},
sweep,default,max_unchanged_loser_updates,wound-wait,0,16,source_update,96,96,0,0,96,0,28,96,0,{},
sweep,default,max_unchanged_loser_updates,wait-die,0,16,bulk,3,3,0,0,3,0,104,105,0,{},
sweep,default,max_unchanged_loser_updates,wait-die,0,16,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,wait-die,0,16,report,163,64,0,0,64,0,21,93,0,{},
sweep,default,max_unchanged_loser_updates,wait-die,0,16,source_update,279,96,0,0,96,0,26,97,0,{},
sweep,default,max_unchanged_loser_updates,occ,0,16,bulk,9,3,0,0,3,0,350,464,0,"{""source_changed"": 6}",
sweep,default,max_unchanged_loser_updates,occ,0,16,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,occ,0,16,report,66,64,0,0,64,0,1,6,0,"{""capture_promise"": 2}",
sweep,default,max_unchanged_loser_updates,occ,0,16,source_update,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,certification,0,16,bulk,8,3,0,0,3,0,338,452,0,"{""source_changed"": 5}",
sweep,default,max_unchanged_loser_updates,certification,0,16,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,certification,0,16,report,66,64,0,0,64,0,1,6,0,"{""capture_promise"": 2}",
sweep,default,max_unchanged_loser_updates,certification,0,16,source_update,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,snapshot-wait,0,16,bulk,8,3,0,0,3,0,338,452,0,"{""source_changed"": 5}",
sweep,default,max_unchanged_loser_updates,snapshot-wait,0,16,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,snapshot-wait,0,16,report,64,64,0,0,64,0,1,4,0,{},
sweep,default,max_unchanged_loser_updates,snapshot-wait,0,16,source_update,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,ordered-writes,0,16,bulk,6,2,0,0,3,370,425,455,1,"{""source_changed"": 3}",
sweep,default,max_unchanged_loser_updates,ordered-writes,0,16,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,max_unchanged_loser_updates,ordered-writes,0,16,report,64,64,0,0,64,0,1,3,0,{},
sweep,default,max_unchanged_loser_updates,ordered-writes,0,16,source_update,96,96,0,0,96,0,1,1,0,{},
sweep,default,wan_compute_reports,arbitration,0,16,regional,96,96,0,0,96,0,1,6,0,{},
sweep,default,wan_compute_reports,arbitration,0,16,report,128,128,0,0,128,0,164,303,0,{},
sweep,default,wan_compute_reports,arbitration,0,16,wan,64,64,0,0,64,0,289,447,0,{},
sweep,default,wan_compute_reports,wound-wait,0,16,regional,96,96,0,0,96,0,1,1,0,{},
sweep,default,wan_compute_reports,wound-wait,0,16,report,128,11,0,0,128,766,455,681,117,{},
sweep,default,wan_compute_reports,wound-wait,0,16,wan,64,8,0,0,64,768,214,662,56,{},
sweep,default,wan_compute_reports,wait-die,0,16,regional,96,96,0,0,96,0,1,7,0,{},
sweep,default,wan_compute_reports,wait-die,0,16,report,1030,128,0,0,128,0,172,289,0,{},
sweep,default,wan_compute_reports,wait-die,0,16,wan,1067,64,0,0,64,0,279,422,0,{},
sweep,default,wan_compute_reports,occ,0,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_compute_reports,occ,0,16,report,428,28,100,0,128,0,25,27,0,"{""capture_promise"": 400}",
sweep,default,wan_compute_reports,occ,0,16,wan,64,64,0,0,64,0,101,103,0,{},
sweep,default,wan_compute_reports,certification,0,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_compute_reports,certification,0,16,report,428,28,100,0,128,0,25,27,0,"{""capture_promise"": 400}",
sweep,default,wan_compute_reports,certification,0,16,wan,64,64,0,0,64,0,101,103,0,{},
sweep,default,wan_compute_reports,snapshot-wait,0,16,regional,96,96,0,0,96,0,0,1,0,{},
sweep,default,wan_compute_reports,snapshot-wait,0,16,report,128,128,0,512,128,0,115,122,0,{},
sweep,default,wan_compute_reports,snapshot-wait,0,16,wan,64,64,0,0,64,0,101,104,0,{},
sweep,default,wan_compute_reports,ordered-writes,0,16,regional,96,96,0,0,96,0,0,5,0,{},
sweep,default,wan_compute_reports,ordered-writes,0,16,report,128,128,0,128,128,0,57,125,0,{},
sweep,default,wan_compute_reports,ordered-writes,0,16,wan,64,64,0,0,64,0,157,250,0,{},
sweep,default,ordinary_distributed_cold,arbitration,0,16,distributed,128,128,0,0,128,0,23,26,0,{},
sweep,default,ordinary_distributed_cold,arbitration,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,wound-wait,0,16,distributed,128,128,0,0,128,0,23,26,0,{},
sweep,default,ordinary_distributed_cold,wound-wait,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,wait-die,0,16,distributed,128,128,0,0,128,0,23,26,0,{},
sweep,default,ordinary_distributed_cold,wait-die,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,occ,0,16,distributed,128,128,0,0,128,0,52,60,0,{},
sweep,default,ordinary_distributed_cold,occ,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,certification,0,16,distributed,128,128,0,0,128,0,42,48,0,{},
sweep,default,ordinary_distributed_cold,certification,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,snapshot-wait,0,16,distributed,128,128,0,0,128,0,42,48,0,{},
sweep,default,ordinary_distributed_cold,snapshot-wait,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_cold,ordered-writes,0,16,distributed,128,128,0,0,128,0,54,60,0,{},
sweep,default,ordinary_distributed_cold,ordered-writes,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,arbitration,0,16,distributed,128,28,0,0,128,1144,547,1115,100,{},
sweep,default,ordinary_distributed_hot,arbitration,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,wound-wait,0,16,distributed,161,32,0,0,128,1134,565,1115,96,{},
sweep,default,ordinary_distributed_hot,wound-wait,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,wait-die,0,16,distributed,8658,34,0,0,128,1130,556,1111,94,{},
sweep,default,ordinary_distributed_hot,wait-die,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,occ,0,16,distributed,498,9,119,0,128,0,79,172,0,"{""capture_promise"": 285, ""output_promise"": 204}",
sweep,default,ordinary_distributed_hot,occ,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,certification,0,16,distributed,500,8,120,0,128,0,77,157,0,"{""capture_promise"": 258, ""output_promise"": 234}",
sweep,default,ordinary_distributed_hot,certification,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,snapshot-wait,0,16,distributed,495,9,119,0,128,0,63,220,0,"{""output_promise"": 482, ""source_changed"": 4}",
sweep,default,ordinary_distributed_hot,snapshot-wait,0,16,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_distributed_hot,ordered-writes,0,16,distributed,128,23,0,0,128,1153,588,1124,105,{},
sweep,default,ordinary_distributed_hot,ordered-writes,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,arbitration,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,arbitration,0,16,report,1,1,0,0,1,0,126,126,0,{},
sweep,default,broad_read_writers_outside,arbitration,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,wound-wait,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,wound-wait,0,16,report,1,1,0,0,1,0,126,126,0,{},
sweep,default,broad_read_writers_outside,wound-wait,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,wait-die,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,wait-die,0,16,report,1,1,0,0,1,0,126,126,0,{},
sweep,default,broad_read_writers_outside,wait-die,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,occ,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,occ,0,16,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_outside,occ,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,certification,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,certification,0,16,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_outside,certification,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,snapshot-wait,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,snapshot-wait,0,16,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_outside,snapshot-wait,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_outside,ordered-writes,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_outside,ordered-writes,0,16,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_outside,ordered-writes,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,arbitration,0,16,regional,128,128,0,0,128,0,32,95,0,{},
sweep,default,broad_read_writers_inside,arbitration,0,16,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,arbitration,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,wound-wait,0,16,regional,128,128,0,0,128,0,27,89,0,{},
sweep,default,broad_read_writers_inside,wound-wait,0,16,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,wound-wait,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,wait-die,0,16,regional,357,128,0,0,128,0,24,87,0,{},
sweep,default,broad_read_writers_inside,wait-die,0,16,report,1,1,0,0,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,wait-die,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,occ,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_inside,occ,0,16,report,1,1,0,32,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,occ,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,certification,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_inside,certification,0,16,report,1,1,0,32,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,certification,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,snapshot-wait,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_inside,snapshot-wait,0,16,report,1,1,0,32,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,snapshot-wait,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_read_writers_inside,ordered-writes,0,16,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,broad_read_writers_inside,ordered-writes,0,16,report,1,1,0,32,1,0,127,127,0,{},
sweep,default,broad_read_writers_inside,ordered-writes,0,16,unrelated,64,64,0,0,64,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,arbitration,0,16,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,arbitration,0,16,wan,2,2,0,0,2,0,406,606,0,{},
sweep,default,rare_wan_saturated_local,wound-wait,0,16,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,wound-wait,0,16,wan,2,2,0,0,2,0,406,606,0,{},
sweep,default,rare_wan_saturated_local,wait-die,0,16,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,wait-die,0,16,wan,2,2,0,0,2,0,406,606,0,{},
sweep,default,rare_wan_saturated_local,occ,0,16,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,occ,0,16,wan,2,2,0,0,2,0,407,605,0,{},
sweep,default,rare_wan_saturated_local,certification,0,16,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,certification,0,16,wan,2,2,0,0,2,0,407,605,0,{},
sweep,default,rare_wan_saturated_local,snapshot-wait,0,16,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,snapshot-wait,0,16,wan,2,2,0,0,2,0,407,605,0,{},
sweep,default,rare_wan_saturated_local,ordered-writes,0,16,regional,2000,2000,0,0,2000,0,1,1,0,{},
sweep,default,rare_wan_saturated_local,ordered-writes,0,16,wan,2,2,0,0,2,0,609,808,0,{},
sweep,default,ordinary_disjoint,arbitration,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,arbitration,0,64,report,96,96,0,0,96,0,1,30,0,{},
sweep,default,ordinary_disjoint,wound-wait,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,wound-wait,0,64,report,96,96,0,0,96,0,1,30,0,{},
sweep,default,ordinary_disjoint,wait-die,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,wait-die,0,64,report,96,96,0,0,96,0,1,30,0,{},
sweep,default,ordinary_disjoint,occ,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,occ,0,64,report,96,96,0,0,96,0,1,31,0,{},
sweep,default,ordinary_disjoint,certification,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,certification,0,64,report,96,96,0,0,96,0,1,31,0,{},
sweep,default,ordinary_disjoint,snapshot-wait,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,snapshot-wait,0,64,report,96,96,0,0,96,0,1,31,0,{},
sweep,default,ordinary_disjoint,ordered-writes,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,ordinary_disjoint,ordered-writes,0,64,report,96,96,0,0,96,0,1,31,0,{},
sweep,default,ordinary_hot_local,arbitration,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,arbitration,0,64,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,wound-wait,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,wound-wait,0,64,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,wait-die,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,wait-die,0,64,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,occ,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,occ,0,64,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,certification,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,certification,0,64,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,snapshot-wait,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,snapshot-wait,0,64,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,ordinary_hot_local,ordered-writes,0,64,local_hot,200,200,0,0,200,0,1,2,0,{},
sweep,default,ordinary_hot_local,ordered-writes,0,64,regional,64,64,0,0,64,0,1,2,0,{},
sweep,default,disjoint_wan,arbitration,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,arbitration,0,64,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,arbitration,0,64,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,wound-wait,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,wound-wait,0,64,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,wound-wait,0,64,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,wait-die,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,wait-die,0,64,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,wait-die,0,64,wan,32,32,0,0,32,0,84,86,0,{},
sweep,default,disjoint_wan,occ,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,occ,0,64,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,occ,0,64,wan,32,32,0,0,32,0,115,118,0,{},
sweep,default,disjoint_wan,certification,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,certification,0,64,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,certification,0,64,wan,32,32,0,0,32,0,105,106,0,{},
sweep,default,disjoint_wan,snapshot-wait,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,snapshot-wait,0,64,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,snapshot-wait,0,64,wan,32,32,0,0,32,0,105,106,0,{},
sweep,default,disjoint_wan,ordered-writes,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,disjoint_wan,ordered-writes,0,64,report,48,48,0,0,48,0,0,1,0,{},
sweep,default,disjoint_wan,ordered-writes,0,64,wan,32,32,0,0,32,0,118,121,0,{},
sweep,default,narrow_conflicting_wan,arbitration,0,64,local_hot,96,59,0,0,96,548,128,502,37,{},
sweep,default,narrow_conflicting_wan,arbitration,0,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,arbitration,0,64,wan,24,6,0,0,24,552,256,509,18,{},
sweep,default,narrow_conflicting_wan,wound-wait,0,64,local_hot,96,29,0,0,96,540,295,519,67,{},
sweep,default,narrow_conflicting_wan,wound-wait,0,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,wound-wait,0,64,wan,24,7,0,0,24,544,305,528,17,{},
sweep,default,narrow_conflicting_wan,wait-die,0,64,local_hot,2801,29,0,0,96,540,276,487,67,{},
sweep,default,narrow_conflicting_wan,wait-die,0,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,wait-die,0,64,wan,659,7,0,0,24,544,291,497,17,{},
sweep,default,narrow_conflicting_wan,occ,0,64,local_hot,170,85,11,0,96,0,0,15,0,"{""capture_promise"": 85}",
sweep,default,narrow_conflicting_wan,occ,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,occ,0,64,wan,93,3,21,0,24,0,347,353,0,"{""capture_promise"": 47, ""output_promise"": 32, ""source_changed"": 11}",
sweep,default,narrow_conflicting_wan,certification,0,64,local_hot,170,85,11,0,96,0,0,15,0,"{""capture_promise"": 85}",
sweep,default,narrow_conflicting_wan,certification,0,64,regional,128,128,0,0,128,0,0,1,0,{},
sweep,default,narrow_conflicting_wan,certification,0,64,wan,93,3,21,0,24,0,347,353,0,"{""capture_promise"": 47, ""output_promise"": 32, ""source_changed"": 11}",
sweep,default,narrow_conflicting_wan,snapshot-wait,0,64,local_hot,140,96,0,0,96,0,0,48,0,"{""output_promise"": 33, ""source_changed"": 11}",
sweep,default,narrow_conflicting_wan,snapshot-wait,0,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,snapshot-wait,0,64,wan,92,3,19,0,24,448,249,468,2,"{""output_promise"": 71, ""source_changed"": 16}",
sweep,default,narrow_conflicting_wan,ordered-writes,0,64,local_hot,96,20,0,0,96,558,334,561,76,{},
sweep,default,narrow_conflicting_wan,ordered-writes,0,64,regional,128,128,0,0,128,0,1,1,0,{},
sweep,default,narrow_conflicting_wan,ordered-writes,0,64,wan,24,4,0,0,24,568,232,456,20,{},
sweep,default,broad_max_arrivals,arbitration,0,64,bulk,3,3,0,0,3,0,128,129,0,{},
sweep,default,broad_max_arrivals,arbitration,0,64,regional,160,160,0,0,160,0,1,112,0,{},
sweep,default,broad_max_arrivals,arbitration,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,wound-wait,0,64,bulk,3,3,0,0,3,0,128,129,0,{},
sweep,default,broad_max_arrivals,wound-wait,0,64,regional,160,160,0,0,160,0,1,104,0,{},
sweep,default,broad_max_arrivals,wound-wait,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,wait-die,0,64,bulk,3,3,0,0,3,0,128,129,0,{},
sweep,default,broad_max_arrivals,wait-die,0,64,regional,257,160,0,0,160,0,1,107,0,{},
sweep,default,broad_max_arrivals,wait-die,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,occ,0,64,bulk,7,3,0,0,3,0,288,423,0,"{""output_promise"": 1, ""source_changed"": 3}",
sweep,default,broad_max_arrivals,occ,0,64,regional,160,160,0,0,160,0,1,1,0,{},
sweep,default,broad_max_arrivals,occ,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,certification,0,64,bulk,3,3,0,0,3,0,131,132,0,{},
sweep,default,broad_max_arrivals,certification,0,64,regional,160,160,0,0,160,0,1,1,0,{},
sweep,default,broad_max_arrivals,certification,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,0,64,bulk,3,3,0,0,3,0,131,132,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,0,64,regional,160,160,0,0,160,0,1,1,0,{},
sweep,default,broad_max_arrivals,snapshot-wait,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,broad_max_arrivals,ordered-writes,0,64,bulk,3,3,0,0,3,0,132,134,0,{},
sweep,default,broad_max_arrivals,ordered-writes,0,64,regional,160,160,0,0,160,0,1,1,0,{},
sweep,default,broad_max_arrivals,ordered-writes,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,arbitration,0,64,bulk,3,3,0,0,3,0,194,222,0,{},
sweep,default,max_backedge,arbitration,0,64,regional,160,160,0,0,160,0,1,235,0,{},
sweep,default,max_backedge,arbitration,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,wound-wait,0,64,bulk,4,3,0,0,3,0,160,173,0,{},
sweep,default,max_backedge,wound-wait,0,64,regional,163,160,0,0,160,0,1,187,0,{},
sweep,default,max_backedge,wound-wait,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,wait-die,0,64,bulk,5,3,0,0,3,0,160,167,0,{},
sweep,default,max_backedge,wait-die,0,64,regional,286,160,0,0,160,0,1,181,0,{},
sweep,default,max_backedge,wait-die,0,64,report,64,64,0,0,64,0,1,1,0,{},
sweep,default,max_backedge,occ,0,64,bulk,9,2,1,0,3,0,141,571,0,"{""capture_promise"": 4, ""source_changed"": 3}",
sweep,default,max_backedge,occ,0,64,regional,161,160,0,0,160,0,1,39,0,"{""renew_promise"": 1}",
