name,repetition_index,threads,iterations,real_time,cpu_time,time_unit,drain_ns_per_update,flush_ns_per_update,read_ns_per_update,reset_ns_per_update,updates,write_ns_per_update
small/t4/scatter_record/manual_time,4,1,17,3156047.823529411,332630.2352941343,ns,15.744277056525736,16.871933880974264,3.7148222081801476,1.1276568244485294,8192.0,364.67298799402573
small/t4/word_or_record/manual_time,0,1,39,1478943.3846153845,339581.3076922995,ns,17.33646647135417,18.086763822115383,3.5140412159455128,0.7502973507612181,8192.0,158.93427609174682
small/t4/word_or_record/manual_time,1,1,39,1509463.1282051278,326305.4615384539,ns,16.296906300080128,16.991257887620197,3.4512407351762815,0.694351587540064,8192.0,163.81813714443112
small/t4/word_or_record/manual_time,2,1,39,1515399.7948717948,340326.89743589674,ns,17.392240084134617,18.049832857572117,3.4589436848958335,0.6575927734375002,8192.0,163.476549979968
small/t4/word_or_record/manual_time,3,1,39,1511050.897435897,335546.74358974386,ns,15.930845602964743,16.601208809094548,3.6320393880208335,0.6703632061298076,8192.0,164.22120705629
small/t4/word_or_record/manual_time,4,1,39,1487420.7948717948,326186.33333333,ns,16.219529371995193,16.880474384014427,3.5177847055288454,0.6609450120192307,8192.0,161.17166215945508
small/t4/word_check_record/manual_time,0,1,40,1342755.7000000004,364467.6499999999,ns,17.62822570800781,19.727740478515624,3.5887817382812495,2.0995147705078123,8192.0,140.59408569335935
small/t4/word_check_record/manual_time,1,1,40,1347831.9749999999,349717.8249999955,ns,17.805139160156255,19.872232055664064,3.598162841796875,2.067092895507812,8192.0,141.05987548828128
small/t4/word_check_record/manual_time,2,1,40,1354076.6999999997,359957.4750000056,ns,17.98440856933593,19.990432739257812,3.4042907714843738,2.006024169921875,8192.0,141.89784240722653
small/t4/word_check_record/manual_time,3,1,40,1344127.7000000002,364978.07499999984,ns,18.200686645507815,20.036260986328124,4.204629516601563,1.8355743408203125,8192.0,139.83719787597653
small/t4/word_check_record/manual_time,4,1,40,1335869.15,352066.6499999936,ns,17.558636474609376,19.630203247070316,3.547958374023439,2.0715667724609372,8192.0,139.89180297851567
small/t4/word_check_span/manual_time,0,1,47,1110693.4893617022,335816.48936169833,ns,16.274868579621014,18.19598518533909,3.5858647772606385,1.9211166057180857,8192.0,113.80085137549864
small/t4/word_check_span/manual_time,1,1,47,1129992.1489361702,345608.8085106469,ns,16.178321351396274,18.318058095079785,3.630667179188829,2.1397367436835104,8192.0,115.98976946891618
small/t4/word_check_span/manual_time,2,1,47,1135345.1276595744,355016.9148936147,ns,17.017227497506646,19.124940263464097,3.7380059424867027,2.1077127659574466,8192.0,115.72898832280588
small/t4/word_check_span/manual_time,3,1,47,1215796.2978723403,371797.8723404268,ns,18.626384329288562,20.99994805518617,3.5289228723404262,2.373563725897607,8192.0,123.88376309009313
